,coeffs,curve-smooth,curve-split-number,splits-reduced,splits-smooth,splits-genera,splits-intersections,splits-classes,split-type,determinant,split-type2
305,"0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0",False,4,"[True, True, False, True]","[True, True, False, True]","[-1, 0, -5, 0]","[[0, 2, 6, 2], [2, 0, 0, 0], [6, 0, -9, 0], [2, 0, 0, -1]]","[[0, 0, 2, 0, 2, 0], [0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 3], [1, 0, 0, 0, 0, 0]]",77,-36,50
306,"0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 0, 1, 1, 3, 2]]",2,-99,2
307,"0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0",False,3,"[False, True, True]","[False, True, True]","[-5, 0, 0]","[[-9, 0, 6], [0, -1, 2], [6, 2, 4]]","[[0, 0, 0, 0, 0, 3], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 2]]",26,108,23
308,"0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 0, 1, 1, 3, 2]]",2,-99,2
309,"0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 1, 0, 2, 2, 2]]",2,-99,2
310,"0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 0, 1, 1, 3, 2]]",2,-99,2
311,"0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0",False,4,"[True, False, True, True]","[True, False, True, True]","[0, -5, 0, 0]","[[3, 6, 1, 1], [6, -9, 0, 0], [1, 0, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 1, 2, 1], [0, 0, 0, 0, 0, 3], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",76,-36,45
312,"0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 0, 1, 1, 3, 2]]",2,-99,2
313,"0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0",False,3,"[True, False, True]","[True, False, True]","[0, -5, 0]","[[4, 6, 2], [6, -9, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 1], [0, 0, 0, 0, 0, 3], [1, 0, 0, 0, 0, 0]]",25,108,22
314,"0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1",False,3,"[True, True, False]","[True, True, False]","[0, 0, -5]","[[3, 2, 6], [2, 0, 0], [6, 0, -9]]","[[0, 0, 1, 1, 2, 1], [0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 3]]",14,36,12
315,"0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0",False,3,"[False, True, True]","[False, True, True]","[-5, 0, 0]","[[-9, 0, 6], [0, -1, 2], [6, 2, 4]]","[[0, 0, 0, 0, 0, 3], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 2]]",26,108,23
316,"0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 0, 1, 1, 3, 2]]",2,-99,2
317,"0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 1, 0, 2, 2, 2]]",2,-99,2
318,"0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 0, 1, 1, 3, 2]]",2,-99,2
319,"0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0",False,5,"[True, False, True, False, False]","[True, False, True, False, False]","[0, -5, 0, -2, -2]","[[0, 3, 0, 0, 2], [3, -9, 3, 0, 0], [0, 3, -1, 2, 0], [0, 0, 2, -4, 4], [2, 0, 0, 4, -4]]","[[0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 3], [0, 0, 0, 1, 0, 0], [0, 2, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0]]",166,0,87
320,"0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1",False,3,"[False, True, True]","[False, True, True]","[-5, 0, 0]","[[-9, 3, 3], [3, -1, 2], [3, 2, 4]]","[[0, 0, 0, 0, 0, 3], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 3, 2]]",24,81,21
321,"0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0",False,3,"[True, False, True]","[True, False, True]","[0, -5, 0]","[[4, 6, 2], [6, -9, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 1], [0, 0, 0, 0, 0, 3], [1, 0, 0, 0, 0, 0]]",25,108,22
322,"0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 0, 1, 1, 3, 2]]",2,-99,2
323,"0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0",False,4,"[False, True, True, True]","[False, True, True, True]","[-5, 0, 0, 0]","[[-9, 3, 0, 3], [3, -1, 1, 1], [0, 1, -1, 1], [3, 1, 1, 3]]","[[0, 0, 0, 0, 0, 3], [0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 2, 2]]",75,-36,46
324,"0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1",False,4,"[True, False, True, True]","[True, False, True, True]","[0, -5, 0, -1]","[[0, 3, 0, 2], [3, -9, 3, 0], [0, 3, -1, 2], [2, 0, 2, 0]]","[[0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 3], [0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 2, 2]]",78,-36,50
325,"0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 1, 0, 2, 2, 2]]",2,-99,2
326,"0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 0, 1, 1, 3, 2]]",2,-99,2
327,"0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0",False,5,"[True, False, True, True, True]","[True, False, True, True, True]","[0, -5, 0, 0, 0]","[[2, 3, 1, 0, 1], [3, -9, 3, 0, 0], [1, 3, -1, 1, 0], [0, 0, 1, -1, 1], [1, 0, 0, 1, -1]]","[[0, 0, 1, 0, 2, 1], [0, 0, 0, 0, 0, 3], [0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",135,0,75
328,"0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1",False,3,"[False, True, True]","[False, True, True]","[-5, 0, 0]","[[-9, 3, 3], [3, -1, 2], [3, 2, 4]]","[[0, 0, 0, 0, 0, 3], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 3, 2]]",24,81,21
329,"0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0",False,4,"[True, True, False, True]","[True, True, False, True]","[0, 0, -5, 0]","[[0, 1, 3, 1], [1, 2, 3, 1], [3, 3, -9, 0], [1, 1, 0, -1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 1, 0, 2, 1], [0, 0, 0, 0, 0, 3], [1, 0, 0, 0, 0, 0]]",59,-9,41
330,"0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 0, 1, 1, 3, 2]]",2,-99,2
331,"0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0",False,4,"[False, True, True, True]","[False, True, True, True]","[-5, 0, 0, 0]","[[-9, 3, 0, 3], [3, -1, 1, 1], [0, 1, -1, 1], [3, 1, 1, 3]]","[[0, 0, 0, 0, 0, 3], [0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 2, 2]]",75,-36,46
332,"0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1",False,3,"[False, True, True]","[False, True, True]","[-5, 0, 0]","[[-9, 3, 3], [3, -1, 2], [3, 2, 4]]","[[0, 0, 0, 0, 0, 3], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 3, 2]]",24,81,21
333,"0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 1, 0, 2, 2, 2]]",2,-99,2
334,"0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1",False,3,"[True, False, True]","[True, False, True]","[0, -5, 0]","[[0, 3, 2], [3, -9, 3], [2, 3, 3]]","[[0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 3], [0, 0, 0, 1, 2, 2]]",15,45,13
335,"0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0",False,4,"[True, False, True, False]","[True, False, True, False]","[-1, -5, 0, -2]","[[0, 6, 0, 4], [6, -9, 0, 0], [0, 0, -1, 2], [4, 0, 2, -4]]","[[0, 0, 2, 0, 2, 0], [0, 0, 0, 0, 0, 3], [0, 1, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0]]",99,-144,62
336,"0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 0, 1, 1, 3, 2]]",2,-99,2
337,"0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0",False,3,"[True, False, True]","[True, False, True]","[0, -5, 0]","[[4, 6, 2], [6, -9, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 1], [0, 0, 0, 0, 0, 3], [1, 0, 0, 0, 0, 0]]",25,108,22
338,"0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 0, 1, 1, 3, 2]]",2,-99,2
339,"0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0",False,3,"[False, True, True]","[False, True, True]","[-5, 0, 0]","[[-9, 0, 6], [0, -1, 2], [6, 2, 4]]","[[0, 0, 0, 0, 0, 3], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 2]]",26,108,23
340,"0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 0, 1, 1, 3, 2]]",2,-99,2
341,"0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 1, 0, 2, 2, 2]]",2,-99,2
342,"0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 0, 1, 1, 3, 2]]",2,-99,2
343,"0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0",False,4,"[True, False, True, True]","[True, False, True, True]","[0, -5, 0, 0]","[[3, 6, 1, 1], [6, -9, 0, 0], [1, 0, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 1, 2, 1], [0, 0, 0, 0, 0, 3], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",76,-36,45
344,"0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 0, 1, 1, 3, 2]]",2,-99,2
345,"0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0",False,3,"[True, False, True]","[True, False, True]","[0, -5, 0]","[[4, 6, 2], [6, -9, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 1], [0, 0, 0, 0, 0, 3], [1, 0, 0, 0, 0, 0]]",25,108,22
346,"0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 0, 1, 1, 3, 2]]",2,-99,2
347,"0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0",False,3,"[False, True, True]","[False, True, True]","[-5, 0, 0]","[[-9, 0, 6], [0, -1, 2], [6, 2, 4]]","[[0, 0, 0, 0, 0, 3], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 2]]",26,108,23
348,"0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 0, 1, 1, 3, 2]]",2,-99,2
349,"0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 1, 0, 2, 2, 2]]",2,-99,2
350,"0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 0, 1, 1, 3, 2]]",2,-99,2
351,"0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0",False,5,"[True, False, True, False, True]","[True, False, True, False, True]","[0, -5, 0, -2, 0]","[[1, 3, 0, 2, 0], [3, -9, 3, 0, 0], [0, 3, -1, 2, 0], [2, 0, 2, -4, 2], [0, 0, 0, 2, -1]]","[[0, 0, 0, 1, 1, 1], [0, 0, 0, 0, 0, 3], [0, 0, 0, 1, 0, 0], [0, 2, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",150,0,80
352,"0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1",False,3,"[False, True, True]","[False, True, True]","[-5, 0, 0]","[[-9, 3, 3], [3, -1, 2], [3, 2, 4]]","[[0, 0, 0, 0, 0, 3], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 3, 2]]",24,81,21
353,"0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0",False,3,"[True, False, True]","[True, False, True]","[0, -5, 0]","[[4, 6, 2], [6, -9, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 1], [0, 0, 0, 0, 0, 3], [1, 0, 0, 0, 0, 0]]",25,108,22
354,"0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 0, 1, 1, 3, 2]]",2,-99,2
355,"0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0",False,4,"[False, True, True, True]","[False, True, True, True]","[-5, 0, 0, 0]","[[-9, 3, 0, 3], [3, -1, 1, 1], [0, 1, -1, 1], [3, 1, 1, 3]]","[[0, 0, 0, 0, 0, 3], [0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 2, 2]]",75,-36,46
356,"0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1",False,3,"[False, True, True]","[False, True, True]","[-5, 0, 0]","[[-9, 3, 3], [3, -1, 2], [3, 2, 4]]","[[0, 0, 0, 0, 0, 3], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 3, 2]]",24,81,21
357,"0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 1, 0, 2, 2, 2]]",2,-99,2
358,"0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 0, 1, 1, 3, 2]]",2,-99,2
359,"0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0",False,6,"[True, True, False, True, True, True]","[True, True, False, True, True, True]","[0, 0, -5, 0, 0, 0]","[[0, 1, 3, 0, 0, 1], [1, 0, 0, 1, 0, 0], [3, 0, -9, 3, 0, 0], [0, 1, 3, -1, 1, 0], [0, 0, 0, 1, -1, 1], [1, 0, 0, 0, 1, -1]]","[[0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 3], [0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",181,0,93
360,"0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1",False,3,"[False, True, True]","[False, True, True]","[-5, 0, 0]","[[-9, 3, 3], [3, -1, 2], [3, 2, 4]]","[[0, 0, 0, 0, 0, 3], [0, 0, 0, 1, 0, 0], [0, 0, 1, 0, 3, 2]]",24,81,21
361,"0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0",False,3,"[True, False, True]","[True, False, True]","[0, -5, 0]","[[4, 6, 2], [6, -9, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 1], [0, 0, 0, 0, 0, 3], [1, 0, 0, 0, 0, 0]]",25,108,22
362,"0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1",False,3,"[True, True, False]","[True, True, False]","[0, 0, -5]","[[1, 2, 3], [2, 2, 3], [3, 3, -9]]","[[0, 0, 0, 1, 1, 1], [0, 0, 1, 0, 2, 1], [0, 0, 0, 0, 0, 3]]",16,27,14
363,"0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0",False,4,"[False, True, True, True]","[False, True, True, True]","[-5, 0, 0, 0]","[[-9, 3, 0, 3], [3, -1, 1, 1], [0, 1, -1, 1], [3, 1, 1, 3]]","[[0, 0, 0, 0, 0, 3], [0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 1, 2, 2]]",75,-36,46
364,"0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1",False,4,"[True, False, True, True]","[True, False, True, True]","[0, -5, 0, -1]","[[0, 3, 0, 2], [3, -9, 3, 0], [0, 3, -1, 2], [2, 0, 2, 0]]","[[0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 3], [0, 0, 0, 1, 0, 0], [0, 0, 0, 0, 2, 2]]",78,-36,50
365,"0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 1, 0, 2, 2, 2]]",2,-99,2
366,"0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 0, 1, 1, 3, 2]]",2,-99,2
367,"0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0",False,4,"[True, False, True, True]","[True, False, True, True]","[0, -5, 0, 0]","[[3, 6, 1, 1], [6, -9, 0, 0], [1, 0, -1, 1], [1, 0, 1, -1]]","[[0, 1, 0, 2, 1, 1], [0, 0, 0, 0, 0, 3], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",76,-36,45
368,"0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 0, 1, 1, 3, 2]]",2,-99,2
369,"0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0",False,3,"[True, False, True]","[True, False, True]","[0, -5, 0]","[[4, 6, 2], [6, -9, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 1], [0, 0, 0, 0, 0, 3], [1, 0, 0, 0, 0, 0]]",25,108,22
370,"0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 0, 1, 1, 3, 2]]",2,-99,2
371,"0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0",False,3,"[False, True, True]","[False, True, True]","[-5, 0, 0]","[[-9, 0, 6], [0, -1, 2], [6, 2, 4]]","[[0, 0, 0, 0, 0, 3], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 2]]",26,108,23
372,"0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 0, 1, 1, 3, 2]]",2,-99,2
373,"0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 1, 0, 2, 2, 2]]",2,-99,2
374,"0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 0, 1, 1, 3, 2]]",2,-99,2
375,"0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0",False,4,"[True, False, True, True]","[True, False, True, True]","[0, -5, 0, 0]","[[3, 6, 1, 1], [6, -9, 0, 0], [1, 0, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 1, 2, 1], [0, 0, 0, 0, 0, 3], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",76,-36,45
376,"0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 0, 1, 1, 3, 2]]",2,-99,2
377,"0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0",False,4,"[True, True, False, True]","[True, True, False, True]","[-1, 0, -5, 0]","[[0, 2, 6, 2], [2, 0, 0, 0], [6, 0, -9, 0], [2, 0, 0, -1]]","[[0, 0, 2, 0, 2, 0], [0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 3], [1, 0, 0, 0, 0, 0]]",77,-36,50
378,"0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 0, 1, 1, 3, 2]]",2,-99,2
379,"0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0",False,3,"[False, True, True]","[False, True, True]","[-5, 0, 0]","[[-9, 0, 6], [0, -1, 2], [6, 2, 4]]","[[0, 0, 0, 0, 0, 3], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 2]]",26,108,23
380,"0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 0, 1, 1, 3, 2]]",2,-99,2
381,"0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 1, 0, 2, 2, 2]]",2,-99,2
382,"0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1",False,2,"[False, True]","[False, True]","[-5, 1]","[[-9, 6], [6, 7]]","[[0, 0, 0, 0, 0, 3], [0, 0, 1, 1, 3, 2]]",2,-99,2
383,"0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0",False,4,"[True, False, False, False]","[True, False, False, False]","[0, -2, -2, -2]","[[2, 2, 2, 2], [2, -4, 0, 0], [2, 0, -4, 4], [2, 0, 4, -4]]","[[0, 1, 0, 2, 0, 1], [0, 0, 0, 0, 0, 2], [0, 2, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0]]",102,-256,64
384,"0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1",False,2,"[False, True]","[False, True]","[-2, 2]","[[-4, 2], [2, 10]]","[[0, 0, 0, 0, 0, 2], [0, 0, 1, 1, 3, 3]]",3,-44,3
385,"0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0",False,3,"[True, False, True]","[True, False, True]","[1, -2, 0]","[[7, 2, 2], [2, -4, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 2], [0, 0, 0, 0, 0, 2], [1, 0, 0, 0, 0, 0]]",27,48,24
386,"0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1",False,2,"[False, True]","[False, True]","[-2, 2]","[[-4, 2], [2, 10]]","[[0, 0, 0, 0, 0, 2], [0, 0, 1, 1, 3, 3]]",3,-44,3
387,"0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0",False,3,"[False, True, True]","[False, True, True]","[-2, 0, 1]","[[-4, 0, 2], [0, -1, 2], [2, 2, 7]]","[[0, 0, 0, 0, 0, 2], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 3]]",28,48,25
388,"0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1",False,2,"[False, True]","[False, True]","[-2, 2]","[[-4, 2], [2, 10]]","[[0, 0, 0, 0, 0, 2], [0, 0, 1, 1, 3, 3]]",3,-44,3
389,"0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0",False,3,"[True, True, False]","[True, True, False]","[-1, 0, -2]","[[0, 4, 0], [4, 2, 2], [0, 2, -4]]","[[0, 0, 0, 0, 2, 2], [0, 1, 0, 2, 0, 1], [0, 0, 0, 0, 0, 2]]",29,64,26
390,"0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1",False,2,"[False, True]","[False, True]","[-2, 2]","[[-4, 2], [2, 10]]","[[0, 0, 0, 0, 0, 2], [0, 0, 1, 1, 3, 3]]",3,-44,3
391,"0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0",False,4,"[True, False, True, True]","[True, False, True, True]","[1, -2, 0, 0]","[[6, 2, 1, 1], [2, -4, 0, 0], [1, 0, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 1, 2, 2], [0, 0, 0, 0, 0, 2], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",79,-16,51
392,"0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1",False,2,"[False, True]","[False, True]","[-2, 2]","[[-4, 2], [2, 10]]","[[0, 0, 0, 0, 0, 2], [0, 0, 1, 1, 3, 3]]",3,-44,3
393,"0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0",False,3,"[True, False, True]","[True, False, True]","[1, -2, 0]","[[7, 2, 2], [2, -4, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 2], [0, 0, 0, 0, 0, 2], [1, 0, 0, 0, 0, 0]]",27,48,24
394,"0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1",False,2,"[False, True]","[False, True]","[-2, 2]","[[-4, 2], [2, 10]]","[[0, 0, 0, 0, 0, 2], [0, 0, 1, 1, 3, 3]]",3,-44,3
