,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
354,"[0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",8,2,0,6,"[1, -6]",2,0,"[[2, 0], [0, 6]]"
355,"[0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",7,4,0,6,"[1, 0, 0, -6]",2,0,"[[2, 0], [1, 0], [1, 0], [0, 5]]"
356,"[0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",8,3,0,6,"[1, 0, -6]",2,0,"[[2, 0], [1, 0], [0, 5]]"
357,"[0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",8,2,0,6,"[1, -6]",2,0,"[[2, 0], [0, 6]]"
358,"[0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",8,2,0,6,"[1, -6]",2,0,"[[2, 0], [0, 6]]"
359,"[0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",8,6,0,6,"[0, -3, 1, 0, 0, -3]",2,0,"[[1, 0], [0, 2], [2, 0], [1, 0], [1, 0], [0, 2]]"
360,"[0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",8,3,0,6,"[1, 0, -6]",2,0,"[[2, 0], [1, 0], [0, 5]]"
361,"[0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",8,3,0,6,"[-3, 1, -3]",2,0,"[[0, 2], [2, 0], [0, 2]]"
362,"[0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",9,3,0,6,"[-3, -3, 1]",2,0,"[[0, 2], [0, 2], [2, 0]]"
363,"[0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",9,4,0,6,"[1, 0, 0, -6]",2,0,"[[2, 0], [1, 0], [1, 0], [0, 5]]"
364,"[0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",9,4,0,6,"[0, 1, 0, -6]",2,0,"[[1, 0], [2, 0], [1, 0], [0, 4]]"
365,"[0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",8,2,0,6,"[1, -6]",2,0,"[[2, 0], [0, 6]]"
366,"[0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",10,2,0,6,"[1, -6]",2,0,"[[2, 0], [0, 6]]"
367,"[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",8,4,0,6,"[-3, 1, 0, -3]",2,0,"[[0, 2], [2, 0], [1, 0], [0, 2]]"
368,"[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",9,2,0,6,"[1, -6]",2,0,"[[2, 0], [0, 6]]"
369,"[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",9,3,0,6,"[-3, 1, -3]",2,0,"[[0, 2], [2, 0], [0, 2]]"
370,"[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",9,2,0,6,"[1, -6]",2,0,"[[2, 0], [0, 6]]"
371,"[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",9,3,0,6,"[1, 0, -6]",2,0,"[[2, 0], [1, 0], [0, 5]]"
372,"[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",9,2,0,6,"[1, -6]",2,0,"[[2, 0], [0, 6]]"
373,"[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",9,2,0,6,"[1, -6]",2,0,"[[2, 0], [0, 6]]"
374,"[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",10,2,0,6,"[1, -6]",2,0,"[[2, 0], [0, 6]]"
375,"[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",9,4,0,6,"[-3, 1, 0, -3]",2,0,"[[0, 2], [2, 0], [1, 0], [0, 2]]"
376,"[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",10,2,0,6,"[1, -6]",2,0,"[[2, 0], [0, 6]]"
377,"[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",10,4,0,6,"[0, -3, 1, -3]",2,0,"[[2, 0], [0, 2], [2, 0], [0, 2]]"
378,"[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 0, -4, -1]",10,2,0,6,"[1, -6]",2,0,"[[2, 0], [0, 6]]"
