,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
10,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,4,5,1,"[-1, -1, 4, 2]",-4,0,"[[0, 0], [0, 0], [5, 0], [3, 0]]"
11,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,5,5,1,"[-1, -1, 4, -1, 3]",-4,0,"[[0, 0], [0, 0], [5, 0], [0, 0], [4, 0]]"
12,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,4,5,1,"[-1, -1, 4, 2]",-4,0,"[[0, 0], [0, 0], [5, 0], [3, 0]]"
13,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,3,5,1,"[-1, -1, 6]",-4,0,"[[0, 0], [0, 0], [7, 0]]"
14,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,4,5,1,"[3, -1, -1, 3]",-4,0,"[[4, 0], [0, 0], [0, 0], [4, 0]]"
15,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",10,4,5,1,"[-1, 8, -1, -2]",-4,0,"[[0, 0], 'NA', [0, 0], 'NA']"
16,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",5,3,4,0,"[-1, 4, 1]",1,0,"[[0, 0], [5, 0], [2, 0]]"
17,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,4,5,1,"[-2, -1, 8, -1]",-4,0,"[[0, 1], [0, 0], 'NA', [0, 0]]"
18,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,3,4,0,"[-1, 4, 1]",1,0,"[[0, 0], [5, 0], [2, 0]]"
19,"[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,3,4,0,"[-1, -1, 6]",1,0,"[[0, 0], [0, 0], [8, 0]]"
20,"[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,2,4,0,"[-1, 5]",1,0,"[[0, 0], [6, 0]]"
21,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,2,4,0,"[-1, 5]",1,0,"[[0, 0], [6, 0]]"
22,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",5,2,4,0,"[-1, 5]",1,0,"[[0, 0], [6, 0]]"
23,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",9,5,5,1,"[3, -1, 4, -1, -1]",-4,0,"[[4, 0], [0, 0], [5, 0], [0, 0], [0, 0]]"
24,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",5,3,4,0,"[-1, 4, 1]",1,0,"[[0, 0], [5, 0], [2, 0]]"
25,"[0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,4,4,0,"[2, -1, 4, -1]",1,0,"[[3, 0], [0, 0], [5, 0], [0, 0]]"
26,"[0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,4,5,1,"[-2, 3, -1, 4]",-4,0,"[[0, 1], [4, 0], [0, 0], [5, 0]]"
27,"[0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,3,4,0,"[-1, -1, 6]",1,0,"[[0, 0], [0, 0], [8, 0]]"
28,"[0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,2,4,0,"[-1, 5]",1,0,"[[0, 0], [6, 0]]"
29,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",5,2,4,0,"[-1, 5]",1,0,"[[0, 0], [6, 0]]"
30,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",6,2,4,0,"[-1, 5]",1,0,"[[0, 0], [6, 0]]"
31,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",9,4,5,1,"[-1, 8, -2, -1]",-4,0,"[[0, 0], 'NA', 'NA', [0, 0]]"
32,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[2, 1, -4, 1]",5,3,4,0,"[-1, 4, 1]",1,0,"[[0, 0], [5, 0], [2, 0]]"
