,coeffs,curve-smooth,curve-split-number,splits-reduced,splits-smooth,splits-genera,splits-intersections,splits-classes,split-type,determinant,split-type2
135,"0.,0.,1.,0.,0.,0.,1.,0.,0.,0.",False,5,"[True, True, True, True, True]","[True, True, True, True, True]","[0, 0, 0, 0, 0]","[[2, 1, 1, 1, 0], [1, -1, 1, 0, 0], [1, 1, -1, 0, 1], [1, 0, 0, -1, 1], [0, 0, 1, 1, -1]]","[[0, 0, 0, 1, 1, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",88,0,36
136,"0.,0.,1.,0.,0.,0.,1.,0.,0.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 1, 1], [1, -1, 2], [1, 2, 4]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 2, 3]]",19,9,13
137,"0.,0.,1.,0.,0.,0.,1.,0.,1.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[3, 1, 1, 1], [1, -1, 1, 0], [1, 1, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 0, 2, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",47,-4,22
138,"0.,0.,1.,0.,0.,0.,1.,0.,1.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 1, 1], [1, -1, 2], [1, 2, 4]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 2, 3]]",19,9,13
139,"0.,0.,1.,0.,0.,0.,1.,1.,0.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 2], [0, -1, 2], [2, 2, 4]]","[[0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 1, 3]]",20,12,14
140,"0.,0.,1.,0.,0.,0.,1.,1.,0.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
141,"0.,0.,1.,0.,0.,0.,1.,1.,1.,0.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 1, 0, 2, 1, 3]]",5,-11,4
142,"0.,0.,1.,0.,0.,0.,1.,1.,1.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
143,"0.,0.,1.,0.,0.,1.,0.,0.,0.,0.",False,5,"[True, True, False, True, False]","[True, True, False, True, False]","[0, 0, -2, 0, -2]","[[0, 0, 2, 0, 0], [0, -1, 2, 0, 0], [2, 2, -4, 0, 4], [0, 0, 0, -1, 2], [0, 0, 4, 2, -4]]","[[0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 1, 0], [0, 0, 2, 0, 0, 0], [0, 1, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0]]",105,0,41
144,"0.,0.,1.,0.,0.,1.,0.,0.,0.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 1, 1], [1, -1, 2], [1, 2, 4]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 2, 3]]",19,9,13
145,"0.,0.,1.,0.,0.,1.,0.,0.,1.,0.",False,4,"[True, True, False, True]","[True, True, False, True]","[-1, 0, -2, 0]","[[0, 0, 4, 0], [0, -1, 2, 0], [4, 2, -4, 2], [0, 0, 2, -1]]","[[0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 1, 0], [0, 0, 2, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",65,-16,27
146,"0.,0.,1.,0.,0.,1.,0.,0.,1.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 1, 1], [1, -1, 2], [1, 2, 4]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 2, 3]]",19,9,13
147,"0.,0.,1.,0.,0.,1.,0.,1.,0.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 2], [0, -1, 2], [2, 2, 4]]","[[0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 1, 3]]",20,12,14
148,"0.,0.,1.,0.,0.,1.,0.,1.,0.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
149,"0.,0.,1.,0.,0.,1.,0.,1.,1.,0.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 1, 0, 2, 1, 3]]",5,-11,4
150,"0.,0.,1.,0.,0.,1.,0.,1.,1.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
151,"0.,0.,1.,0.,0.,1.,1.,0.,0.,0.",False,5,"[True, True, True, True, True]","[True, True, True, True, True]","[0, 0, 0, 0, 0]","[[2, 1, 1, 1, 0], [1, -1, 1, 0, 0], [1, 1, -1, 0, 1], [1, 0, 0, -1, 1], [0, 0, 1, 1, -1]]","[[0, 0, 0, 1, 1, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",88,0,36
152,"0.,0.,1.,0.,0.,1.,1.,0.,0.,1.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[0, 1, 0, 1], [1, 2, 1, 1], [0, 1, -1, 1], [1, 1, 1, -1]]","[[0, 0, 0, 0, 1, 1], [0, 0, 0, 1, 1, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0]]",37,-1,21
153,"0.,0.,1.,0.,0.,1.,1.,0.,1.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[3, 1, 1, 1], [1, -1, 1, 0], [1, 1, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 0, 2, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",47,-4,22
154,"0.,0.,1.,0.,0.,1.,1.,0.,1.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 1, 1], [1, -1, 2], [1, 2, 4]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 2, 3]]",19,9,13
155,"0.,0.,1.,0.,0.,1.,1.,1.,0.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 2], [0, -1, 2], [2, 2, 4]]","[[0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 1, 3]]",20,12,14
156,"0.,0.,1.,0.,0.,1.,1.,1.,0.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
157,"0.,0.,1.,0.,0.,1.,1.,1.,1.,0.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 1, 0, 2, 1, 3]]",5,-11,4
158,"0.,0.,1.,0.,0.,1.,1.,1.,1.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
159,"0.,0.,1.,0.,1.,0.,0.,0.,0.,0.",False,4,"[True, True, False, True]","[True, True, False, True]","[-1, 0, -2, 0]","[[0, 2, 4, 0], [2, -1, 0, 0], [4, 0, -4, 2], [0, 0, 2, -1]]","[[0, 0, 0, 2, 0, 2], [0, 0, 0, 0, 1, 0], [0, 2, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",66,-16,27
160,"0.,0.,1.,0.,1.,0.,0.,0.,0.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
161,"0.,0.,1.,0.,1.,0.,0.,0.,1.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[4, 2, 2], [2, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 2, 2], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0]]",21,12,14
162,"0.,0.,1.,0.,1.,0.,0.,0.,1.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
163,"0.,0.,1.,0.,1.,0.,0.,1.,0.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 2], [0, -1, 2], [2, 2, 4]]","[[0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 1, 3]]",20,12,14
164,"0.,0.,1.,0.,1.,0.,0.,1.,0.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
165,"0.,0.,1.,0.,1.,0.,0.,1.,1.,0.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 1, 0, 2, 1, 3]]",5,-11,4
166,"0.,0.,1.,0.,1.,0.,0.,1.,1.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
167,"0.,0.,1.,0.,1.,0.,1.,0.,0.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[3, 2, 1, 1], [2, -1, 0, 0], [1, 0, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 1, 1, 2], [0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",48,-4,22
168,"0.,0.,1.,0.,1.,0.,1.,0.,0.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
169,"0.,0.,1.,0.,1.,0.,1.,0.,1.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[4, 2, 2], [2, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 2, 2], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0]]",21,12,14
170,"0.,0.,1.,0.,1.,0.,1.,0.,1.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
171,"0.,0.,1.,0.,1.,0.,1.,1.,0.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 2], [0, -1, 2], [2, 2, 4]]","[[0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 1, 3]]",20,12,14
172,"0.,0.,1.,0.,1.,0.,1.,1.,0.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
173,"0.,0.,1.,0.,1.,0.,1.,1.,1.,0.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 1, 0, 2, 1, 3]]",5,-11,4
174,"0.,0.,1.,0.,1.,0.,1.,1.,1.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
175,"0.,0.,1.,0.,1.,1.,0.,0.,0.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[3, 2, 1, 1], [2, -1, 0, 0], [1, 0, -1, 1], [1, 0, 1, -1]]","[[0, 1, 0, 2, 0, 2], [0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",48,-4,22
176,"0.,0.,1.,0.,1.,1.,0.,0.,0.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
177,"0.,0.,1.,0.,1.,1.,0.,0.,1.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[4, 2, 2], [2, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 2, 2], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0]]",21,12,14
178,"0.,0.,1.,0.,1.,1.,0.,0.,1.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
179,"0.,0.,1.,0.,1.,1.,0.,1.,0.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, -1, 0, 0]","[[0, 2, 0, 0], [2, 0, 2, 2], [0, 2, -1, 0], [0, 2, 0, -1]]","[[0, 0, 0, 0, 1, 1], [0, 0, 0, 2, 0, 2], [0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0]]",49,-4,23
180,"0.,0.,1.,0.,1.,1.,0.,1.,0.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
181,"0.,0.,1.,0.,1.,1.,0.,1.,1.,0.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 1, 0, 2, 1, 3]]",5,-11,4
182,"0.,0.,1.,0.,1.,1.,0.,1.,1.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
183,"0.,0.,1.,0.,1.,1.,1.,0.,0.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[3, 2, 1, 1], [2, -1, 0, 0], [1, 0, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 1, 1, 2], [0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",48,-4,22
184,"0.,0.,1.,0.,1.,1.,1.,0.,0.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
185,"0.,0.,1.,0.,1.,1.,1.,0.,1.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[4, 2, 2], [2, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 2, 2], [0, 0, 0, 0, 1, 0], [1, 0, 0, 0, 0, 0]]",21,12,14
186,"0.,0.,1.,0.,1.,1.,1.,0.,1.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
187,"0.,0.,1.,0.,1.,1.,1.,1.,0.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 2], [0, -1, 2], [2, 2, 4]]","[[0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 1, 3]]",20,12,14
188,"0.,0.,1.,0.,1.,1.,1.,1.,0.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[3, 2, 2], [2, 0, 0], [2, 0, -1]]","[[0, 0, 1, 1, 1, 2], [0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 1, 0]]",12,4,8
189,"0.,0.,1.,0.,1.,1.,1.,1.,1.,0.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 1, 0, 2, 1, 3]]",5,-11,4
190,"0.,0.,1.,0.,1.,1.,1.,1.,1.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
191,"0.,0.,1.,1.,0.,0.,0.,0.,0.,0.",False,5,"[True, True, True, False, False]","[True, True, True, False, False]","[0, 0, 0, -2, -2]","[[0, 1, 0, 2, 0], [1, -1, 1, 0, 0], [0, 1, -1, 0, 2], [2, 0, 0, -4, 4], [0, 0, 2, 4, -4]]","[[0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 2, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0]]",106,0,41
192,"0.,0.,1.,1.,0.,0.,0.,0.,0.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 1, 1], [1, -1, 2], [1, 2, 4]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 2, 3]]",19,9,13
193,"0.,0.,1.,1.,0.,0.,0.,0.,1.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[3, 1, 1, 1], [1, -1, 1, 0], [1, 1, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 0, 2, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",47,-4,22
194,"0.,0.,1.,1.,0.,0.,0.,0.,1.,1.",False,4,"[True, True, True, True]","[True, True, True, True]","[-1, 0, 0, 0]","[[0, 2, 0, 2], [2, 0, 1, 0], [0, 1, -1, 1], [2, 0, 1, -1]]","[[0, 0, 0, 0, 2, 2], [0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0]]",50,-4,23
195,"0.,0.,1.,1.,0.,0.,0.,1.,0.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 2], [0, -1, 2], [2, 2, 4]]","[[0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 1, 3]]",20,12,14
196,"0.,0.,1.,1.,0.,0.,0.,1.,0.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
197,"0.,0.,1.,1.,0.,0.,0.,1.,1.,0.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 1, 0, 2, 1, 3]]",5,-11,4
198,"0.,0.,1.,1.,0.,0.,0.,1.,1.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
199,"0.,0.,1.,1.,0.,0.,1.,0.,0.,0.",False,5,"[True, True, True, True, True]","[True, True, True, True, True]","[0, 0, 0, 0, 0]","[[2, 1, 1, 1, 0], [1, -1, 1, 0, 0], [1, 1, -1, 0, 1], [1, 0, 0, -1, 1], [0, 0, 1, 1, -1]]","[[0, 0, 0, 1, 1, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",88,0,36
200,"0.,0.,1.,1.,0.,0.,1.,0.,0.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 1, 1], [1, -1, 2], [1, 2, 4]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 2, 3]]",19,9,13
201,"0.,0.,1.,1.,0.,0.,1.,0.,1.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[3, 1, 1, 1], [1, -1, 1, 0], [1, 1, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 0, 2, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",47,-4,22
202,"0.,0.,1.,1.,0.,0.,1.,0.,1.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 1, 1], [1, -1, 2], [1, 2, 4]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 2, 3]]",19,9,13
203,"0.,0.,1.,1.,0.,0.,1.,1.,0.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[2, 1, 1, 1], [1, 0, 1, 1], [1, 1, -1, 0], [1, 1, 0, -1]]","[[0, 0, 0, 1, 1, 2], [0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0]]",38,-1,21
204,"0.,0.,1.,1.,0.,0.,1.,1.,0.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
205,"0.,0.,1.,1.,0.,0.,1.,1.,1.,0.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 1, 0, 2, 1, 3]]",5,-11,4
206,"0.,0.,1.,1.,0.,0.,1.,1.,1.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[3, 2, 1], [2, 0, 1], [1, 1, -1]]","[[0, 0, 1, 0, 2, 2], [0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 1, 0]]",13,5,9
207,"0.,0.,1.,1.,0.,1.,0.,0.,0.,0.",False,5,"[True, True, True, True, False]","[True, True, True, True, False]","[0, 0, 0, 0, -2]","[[1, 1, 0, 0, 2], [1, -1, 1, 0, 0], [0, 1, -1, 0, 2], [0, 0, 0, -1, 2], [2, 0, 2, 2, -4]]","[[0, 0, 1, 0, 1, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0]]",98,0,38
208,"0.,0.,1.,1.,0.,1.,0.,0.,0.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 1, 1], [1, -1, 2], [1, 2, 4]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 2, 3]]",19,9,13
209,"0.,0.,1.,1.,0.,1.,0.,0.,1.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[3, 1, 1, 1], [1, -1, 1, 0], [1, 1, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 0, 2, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",47,-4,22
210,"0.,0.,1.,1.,0.,1.,0.,0.,1.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 1, 1], [1, -1, 2], [1, 2, 4]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 2, 3]]",19,9,13
211,"0.,0.,1.,1.,0.,1.,0.,1.,0.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 2], [0, -1, 2], [2, 2, 4]]","[[0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 1, 3]]",20,12,14
212,"0.,0.,1.,1.,0.,1.,0.,1.,0.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
213,"0.,0.,1.,1.,0.,1.,0.,1.,1.,0.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 1, 0, 2, 1, 3]]",5,-11,4
214,"0.,0.,1.,1.,0.,1.,0.,1.,1.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
215,"0.,0.,1.,1.,0.,1.,1.,0.,0.,0.",False,6,"[True, True, True, True, True, True]","[True, True, True, True, True, True]","[0, 0, 0, 0, 0, 0]","[[0, 1, 0, 1, 0, 0], [1, 0, 1, 0, 1, 0], [0, 1, -1, 1, 0, 0], [1, 0, 1, -1, 0, 1], [0, 1, 0, 0, -1, 1], [0, 0, 0, 1, 1, -1]]","[[0, 0, 0, 0, 1, 1], [0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",115,0,44
216,"0.,0.,1.,1.,0.,1.,1.,0.,0.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 1, 1], [1, -1, 2], [1, 2, 4]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [0, 0, 0, 1, 2, 3]]",19,9,13
217,"0.,0.,1.,1.,0.,1.,1.,0.,1.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[3, 1, 1, 1], [1, -1, 1, 0], [1, 1, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 0, 2, 2], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",47,-4,22
218,"0.,0.,1.,1.,0.,1.,1.,0.,1.,1.",False,4,"[True, True, True, True]","[True, True, True, True]","[-1, 0, 0, 0]","[[0, 2, 0, 2], [2, 0, 1, 0], [0, 1, -1, 1], [2, 0, 1, -1]]","[[0, 0, 0, 0, 2, 2], [0, 0, 0, 1, 0, 1], [0, 0, 0, 0, 1, 0], [0, 0, 1, 0, 0, 0]]",50,-4,23
219,"0.,0.,1.,1.,0.,1.,1.,1.,0.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[-1, 0, 2], [0, -1, 2], [2, 2, 4]]","[[0, 0, 0, 0, 1, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 1, 3]]",20,12,14
220,"0.,0.,1.,1.,0.,1.,1.,1.,0.,1.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[1, 2, 1], [2, 2, 1], [1, 1, -1]]","[[0, 0, 1, 0, 1, 1], [0, 0, 0, 1, 1, 2], [0, 0, 0, 0, 1, 0]]",14,3,10
221,"0.,0.,1.,1.,0.,1.,1.,1.,1.,0.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 1, 0, 2, 1, 3]]",5,-11,4
222,"0.,0.,1.,1.,0.,1.,1.,1.,1.,1.",False,2,"[True, True]","[True, True]","[0, 1]","[[-1, 2], [2, 7]]","[[0, 0, 0, 0, 1, 0], [0, 0, 1, 1, 2, 3]]",5,-11,4
