,coeffs,curve-smooth,curve-split-number,splits-reduced,splits-smooth,splits-genera,splits-intersections,splits-classes,split-type,determinant,split-type2
1894,"0.,1.,1.,1.,0.,1.,1.,0.,0.,1.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1895,"0.,1.,1.,1.,0.,1.,1.,0.,1.,0.,0.,0.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 1, 0, 0, 0, 0], [0, 1, 0, 3, 1, 3]]",8,-14,6
1896,"0.,1.,1.,1.,0.,1.,1.,0.,1.,0.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1897,"0.,1.,1.,1.,0.,1.,1.,0.,1.,0.,1.,0.",True,1,[True],[True],[3],[[13]],"[[0, 2, 0, 3, 1, 3]]",0,13,0
1898,"0.,1.,1.,1.,0.,1.,1.,0.,1.,0.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1899,"0.,1.,1.,1.,0.,1.,1.,0.,1.,1.,0.,0.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 1, 0, 0, 0, 0], [0, 0, 1, 2, 2, 3]]",8,-14,6
1900,"0.,1.,1.,1.,0.,1.,1.,0.,1.,1.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1901,"0.,1.,1.,1.,0.,1.,1.,0.,1.,1.,1.,0.",True,1,[True],[True],[3],[[13]],"[[0, 1, 1, 2, 2, 3]]",0,13,0
1902,"0.,1.,1.,1.,0.,1.,1.,0.,1.,1.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1903,"0.,1.,1.,1.,0.,1.,1.,1.,0.,0.,0.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[4, 3, 2], [3, 0, 0], [2, 0, -1]]","[[0, 1, 0, 3, 0, 2], [0, 0, 0, 0, 1, 1], [0, 1, 0, 0, 0, 0]]",12,9,9
1904,"0.,1.,1.,1.,0.,1.,1.,1.,0.,0.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1905,"0.,1.,1.,1.,0.,1.,1.,1.,0.,0.,1.,0.",True,1,[True],[True],[3],[[13]],"[[0, 2, 0, 3, 1, 3]]",0,13,0
1906,"0.,1.,1.,1.,0.,1.,1.,1.,0.,0.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1907,"0.,1.,1.,1.,0.,1.,1.,1.,0.,1.,0.,0.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 1, 0, 0, 0, 0], [0, 0, 1, 2, 2, 3]]",8,-14,6
1908,"0.,1.,1.,1.,0.,1.,1.,1.,0.,1.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1909,"0.,1.,1.,1.,0.,1.,1.,1.,0.,1.,1.,0.",True,1,[True],[True],[3],[[13]],"[[0, 1, 1, 2, 2, 3]]",0,13,0
1910,"0.,1.,1.,1.,0.,1.,1.,1.,0.,1.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1911,"0.,1.,1.,1.,0.,1.,1.,1.,1.,0.,0.,0.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 1, 0, 0, 0, 0], [0, 1, 0, 3, 1, 3]]",8,-14,6
1912,"0.,1.,1.,1.,0.,1.,1.,1.,1.,0.,0.,1.",False,2,"[True, True]","[True, True]","[1, 0]","[[7, 3], [3, 0]]","[[0, 0, 2, 1, 2, 2], [0, 0, 0, 0, 1, 1]]",1,-9,1
1913,"0.,1.,1.,1.,0.,1.,1.,1.,1.,0.,1.,0.",True,1,[True],[True],[3],[[13]],"[[0, 2, 0, 3, 1, 3]]",0,13,0
1914,"0.,1.,1.,1.,0.,1.,1.,1.,1.,0.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1915,"0.,1.,1.,1.,0.,1.,1.,1.,1.,1.,0.,0.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 1, 0, 0, 0, 0], [0, 0, 1, 2, 2, 3]]",8,-14,6
1916,"0.,1.,1.,1.,0.,1.,1.,1.,1.,1.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1917,"0.,1.,1.,1.,0.,1.,1.,1.,1.,1.,1.,0.",True,1,[True],[True],[3],[[13]],"[[0, 1, 1, 2, 2, 3]]",0,13,0
1918,"0.,1.,1.,1.,0.,1.,1.,1.,1.,1.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1919,"0.,1.,1.,1.,1.,0.,0.,0.,0.,0.,0.,0.",False,4,"[True, True, False, True]","[True, True, False, True]","[0, 0, -2, 0]","[[2, 1, 2, 1], [1, 0, 2, 0], [2, 2, -4, 2], [1, 0, 2, -1]]","[[0, 1, 0, 2, 0, 1], [0, 0, 0, 1, 0, 1], [0, 2, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",68,-4,29
1920,"0.,1.,1.,1.,1.,0.,0.,0.,0.,0.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1921,"0.,1.,1.,1.,1.,0.,0.,0.,0.,0.,1.,0.",False,2,"[True, True]","[True, True]","[1, 0]","[[8, 3], [3, -1]]","[[0, 0, 3, 0, 3, 2], [1, 0, 0, 0, 0, 0]]",7,-17,5
1922,"0.,1.,1.,1.,1.,0.,0.,0.,0.,0.,1.,1.",False,2,"[True, True]","[True, True]","[1, 0]","[[7, 3], [3, 0]]","[[0, 0, 2, 0, 3, 2], [0, 0, 0, 1, 0, 1]]",1,-9,1
1923,"0.,1.,1.,1.,1.,0.,0.,0.,0.,1.,0.,0.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 1, 0, 0, 0, 0], [0, 0, 1, 2, 2, 3]]",8,-14,6
1924,"0.,1.,1.,1.,1.,0.,0.,0.,0.,1.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1925,"0.,1.,1.,1.,1.,0.,0.,0.,0.,1.,1.,0.",False,2,"[True, True]","[True, True]","[0, 0]","[[3, 4], [4, 2]]","[[0, 0, 1, 0, 2, 2], [0, 1, 0, 2, 0, 1]]",2,-10,2
1926,"0.,1.,1.,1.,1.,0.,0.,0.,0.,1.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1927,"0.,1.,1.,1.,1.,0.,0.,0.,1.,0.,0.,0.",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 1, 2], [1, -1, 1], [2, 1, -1]]","[[0, 0, 2, 1, 2, 2], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",22,9,12
1928,"0.,1.,1.,1.,1.,0.,0.,0.,1.,0.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1929,"0.,1.,1.,1.,1.,0.,0.,0.,1.,0.,1.,0.",False,2,"[True, True]","[True, True]","[1, 0]","[[8, 3], [3, -1]]","[[0, 0, 3, 0, 3, 2], [1, 0, 0, 0, 0, 0]]",7,-17,5
1930,"0.,1.,1.,1.,1.,0.,0.,0.,1.,0.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1931,"0.,1.,1.,1.,1.,0.,0.,0.,1.,1.,0.,0.",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[6, 2, 1], [2, 0, 1], [1, 1, -1]]","[[0, 0, 1, 1, 2, 2], [0, 0, 0, 1, 0, 1], [0, 1, 0, 0, 0, 0]]",15,2,11
1932,"0.,1.,1.,1.,1.,0.,0.,0.,1.,1.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1933,"0.,1.,1.,1.,1.,0.,0.,0.,1.,1.,1.,0.",True,1,[True],[True],[3],[[13]],"[[0, 1, 1, 2, 2, 3]]",0,13,0
1934,"0.,1.,1.,1.,1.,0.,0.,0.,1.,1.,1.,1.",False,2,"[True, True]","[True, True]","[1, 0]","[[7, 3], [3, 0]]","[[0, 0, 2, 0, 3, 2], [0, 0, 0, 1, 0, 1]]",1,-9,1
1935,"0.,1.,1.,1.,1.,0.,0.,1.,0.,0.,0.,0.",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 1, 2], [1, -1, 1], [2, 1, -1]]","[[0, 2, 0, 3, 0, 2], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",22,9,12
1936,"0.,1.,1.,1.,1.,0.,0.,1.,0.,0.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1937,"0.,1.,1.,1.,1.,0.,0.,1.,0.,0.,1.,0.",False,2,"[True, True]","[True, True]","[1, 0]","[[8, 3], [3, -1]]","[[0, 0, 3, 0, 3, 2], [1, 0, 0, 0, 0, 0]]",7,-17,5
1938,"0.,1.,1.,1.,1.,0.,0.,1.,0.,0.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1939,"0.,1.,1.,1.,1.,0.,0.,1.,0.,1.,0.,0.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 1, 0, 0, 0, 0], [0, 0, 1, 2, 2, 3]]",8,-14,6
1940,"0.,1.,1.,1.,1.,0.,0.,1.,0.,1.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1941,"0.,1.,1.,1.,1.,0.,0.,1.,0.,1.,1.,0.",True,1,[True],[True],[3],[[13]],"[[0, 1, 1, 2, 2, 3]]",0,13,0
1942,"0.,1.,1.,1.,1.,0.,0.,1.,0.,1.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1943,"0.,1.,1.,1.,1.,0.,0.,1.,1.,0.,0.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[3, 2, 0, 2], [2, 0, 1, 0], [0, 1, -1, 1], [2, 0, 1, -1]]","[[0, 0, 2, 0, 2, 1], [0, 0, 0, 1, 0, 1], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",51,-1,21
1944,"0.,1.,1.,1.,1.,0.,0.,1.,1.,0.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1945,"0.,1.,1.,1.,1.,0.,0.,1.,1.,0.,1.,0.",False,2,"[True, True]","[True, True]","[1, 0]","[[8, 3], [3, -1]]","[[0, 0, 3, 0, 3, 2], [1, 0, 0, 0, 0, 0]]",7,-17,5
1946,"0.,1.,1.,1.,1.,0.,0.,1.,1.,0.,1.,1.",False,2,"[True, True]","[True, True]","[1, 0]","[[7, 3], [3, 0]]","[[0, 0, 2, 0, 3, 2], [0, 0, 0, 1, 0, 1]]",1,-9,1
1947,"0.,1.,1.,1.,1.,0.,0.,1.,1.,1.,0.,0.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 1, 0, 0, 0, 0], [0, 0, 1, 2, 2, 3]]",8,-14,6
1948,"0.,1.,1.,1.,1.,0.,0.,1.,1.,1.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1949,"0.,1.,1.,1.,1.,0.,0.,1.,1.,1.,1.,0.",True,1,[True],[True],[3],[[13]],"[[0, 1, 1, 2, 2, 3]]",0,13,0
1950,"0.,1.,1.,1.,1.,0.,0.,1.,1.,1.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1951,"0.,1.,1.,1.,1.,0.,1.,0.,0.,0.,0.,0.",False,2,"[False, True]","[False, True]","[-2, 0]","[[-4, 6], [6, 5]]","[[0, 2, 0, 0, 0, 0], [0, 0, 0, 3, 1, 3]]",9,-56,7
1952,"0.,1.,1.,1.,1.,0.,1.,0.,0.,0.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1953,"0.,1.,1.,1.,1.,0.,1.,0.,0.,0.,1.,0.",True,1,[True],[True],[3],[[13]],"[[0, 2, 0, 3, 1, 3]]",0,13,0
1954,"0.,1.,1.,1.,1.,0.,1.,0.,0.,0.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1955,"0.,1.,1.,1.,1.,0.,1.,0.,0.,1.,0.,0.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 1, 0, 0, 0, 0], [0, 0, 1, 2, 2, 3]]",8,-14,6
1956,"0.,1.,1.,1.,1.,0.,1.,0.,0.,1.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1957,"0.,1.,1.,1.,1.,0.,1.,0.,0.,1.,1.,0.",True,1,[True],[True],[3],[[13]],"[[0, 1, 1, 2, 2, 3]]",0,13,0
1958,"0.,1.,1.,1.,1.,0.,1.,0.,0.,1.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1959,"0.,1.,1.,1.,1.,0.,1.,0.,1.,0.,0.,0.",False,3,"[True, True, True]","[True, True, True]","[0, 0, 0]","[[2, 3, 1], [3, 2, 1], [1, 1, -1]]","[[0, 0, 0, 1, 1, 2], [0, 1, 0, 2, 0, 1], [0, 1, 0, 0, 0, 0]]",13,7,10
1960,"0.,1.,1.,1.,1.,0.,1.,0.,1.,0.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1961,"0.,1.,1.,1.,1.,0.,1.,0.,1.,0.,1.,0.",True,1,[True],[True],[3],[[13]],"[[0, 2, 0, 3, 1, 3]]",0,13,0
1962,"0.,1.,1.,1.,1.,0.,1.,0.,1.,0.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1963,"0.,1.,1.,1.,1.,0.,1.,0.,1.,1.,0.,0.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 1, 0, 0, 0, 0], [0, 0, 1, 2, 2, 3]]",8,-14,6
1964,"0.,1.,1.,1.,1.,0.,1.,0.,1.,1.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1965,"0.,1.,1.,1.,1.,0.,1.,0.,1.,1.,1.,0.",False,2,"[True, True]","[True, True]","[0, 0]","[[3, 4], [4, 2]]","[[0, 0, 1, 0, 2, 2], [0, 1, 0, 2, 0, 1]]",2,-10,2
1966,"0.,1.,1.,1.,1.,0.,1.,0.,1.,1.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1967,"0.,1.,1.,1.,1.,0.,1.,1.,0.,0.,0.,0.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 1, 0, 0, 0, 0], [0, 1, 0, 3, 1, 3]]",8,-14,6
1968,"0.,1.,1.,1.,1.,0.,1.,1.,0.,0.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1969,"0.,1.,1.,1.,1.,0.,1.,1.,0.,0.,1.,0.",True,1,[True],[True],[3],[[13]],"[[0, 2, 0, 3, 1, 3]]",0,13,0
1970,"0.,1.,1.,1.,1.,0.,1.,1.,0.,0.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1971,"0.,1.,1.,1.,1.,0.,1.,1.,0.,1.,0.,0.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 1, 0, 0, 0, 0], [0, 0, 1, 2, 2, 3]]",8,-14,6
1972,"0.,1.,1.,1.,1.,0.,1.,1.,0.,1.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1973,"0.,1.,1.,1.,1.,0.,1.,1.,0.,1.,1.,0.",True,1,[True],[True],[3],[[13]],"[[0, 1, 1, 2, 2, 3]]",0,13,0
1974,"0.,1.,1.,1.,1.,0.,1.,1.,0.,1.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1975,"0.,1.,1.,1.,1.,0.,1.,1.,1.,0.,0.,0.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 1, 0, 0, 0, 0], [0, 1, 0, 3, 1, 3]]",8,-14,6
1976,"0.,1.,1.,1.,1.,0.,1.,1.,1.,0.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1977,"0.,1.,1.,1.,1.,0.,1.,1.,1.,0.,1.,0.",True,1,[True],[True],[3],[[13]],"[[0, 2, 0, 3, 1, 3]]",0,13,0
1978,"0.,1.,1.,1.,1.,0.,1.,1.,1.,0.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1979,"0.,1.,1.,1.,1.,0.,1.,1.,1.,1.,0.,0.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 1, 0, 0, 0, 0], [0, 0, 1, 2, 2, 3]]",8,-14,6
1980,"0.,1.,1.,1.,1.,0.,1.,1.,1.,1.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1981,"0.,1.,1.,1.,1.,0.,1.,1.,1.,1.,1.,0.",True,1,[True],[True],[3],[[13]],"[[0, 1, 1, 2, 2, 3]]",0,13,0
1982,"0.,1.,1.,1.,1.,0.,1.,1.,1.,1.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1983,"0.,1.,1.,1.,1.,1.,0.,0.,0.,0.,0.,0.",False,3,"[True, False, True]","[True, False, True]","[0, -2, 0]","[[4, 4, 1], [4, -4, 2], [1, 2, -1]]","[[0, 0, 1, 2, 1, 2], [0, 2, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",31,36,18
1984,"0.,1.,1.,1.,1.,1.,0.,0.,0.,0.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1985,"0.,1.,1.,1.,1.,1.,0.,0.,0.,0.,1.,0.",False,2,"[True, True]","[True, True]","[1, 0]","[[8, 3], [3, -1]]","[[0, 0, 3, 0, 3, 2], [1, 0, 0, 0, 0, 0]]",7,-17,5
1986,"0.,1.,1.,1.,1.,1.,0.,0.,0.,0.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1987,"0.,1.,1.,1.,1.,1.,0.,0.,0.,1.,0.,0.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 1, 0, 0, 0, 0], [0, 0, 1, 2, 2, 3]]",8,-14,6
1988,"0.,1.,1.,1.,1.,1.,0.,0.,0.,1.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1989,"0.,1.,1.,1.,1.,1.,0.,0.,0.,1.,1.,0.",True,1,[True],[True],[3],[[13]],"[[0, 1, 1, 2, 2, 3]]",0,13,0
1990,"0.,1.,1.,1.,1.,1.,0.,0.,0.,1.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1991,"0.,1.,1.,1.,1.,1.,0.,0.,1.,0.,0.,0.",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 1, 2], [1, -1, 1], [2, 1, -1]]","[[0, 0, 2, 1, 2, 2], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",22,9,12
1992,"0.,1.,1.,1.,1.,1.,0.,0.,1.,0.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1993,"0.,1.,1.,1.,1.,1.,0.,0.,1.,0.,1.,0.",False,2,"[True, True]","[True, True]","[1, 0]","[[8, 3], [3, -1]]","[[0, 0, 3, 0, 3, 2], [1, 0, 0, 0, 0, 0]]",7,-17,5
1994,"0.,1.,1.,1.,1.,1.,0.,0.,1.,0.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1995,"0.,1.,1.,1.,1.,1.,0.,0.,1.,1.,0.,0.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 1, 0, 0, 0, 0], [0, 0, 1, 2, 2, 3]]",8,-14,6
1996,"0.,1.,1.,1.,1.,1.,0.,0.,1.,1.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1997,"0.,1.,1.,1.,1.,1.,0.,0.,1.,1.,1.,0.",True,1,[True],[True],[3],[[13]],"[[0, 1, 1, 2, 2, 3]]",0,13,0
1998,"0.,1.,1.,1.,1.,1.,0.,0.,1.,1.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
1999,"0.,1.,1.,1.,1.,1.,0.,1.,0.,0.,0.,0.",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[1, 2, 0, 1], [2, 2, 1, 1], [0, 1, -1, 1], [1, 1, 1, -1]]","[[0, 0, 1, 0, 1, 1], [0, 1, 0, 2, 0, 1], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",40,-1,21
2000,"0.,1.,1.,1.,1.,1.,0.,1.,0.,0.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
2001,"0.,1.,1.,1.,1.,1.,0.,1.,0.,0.,1.,0.",False,2,"[True, True]","[True, True]","[1, 0]","[[8, 3], [3, -1]]","[[0, 0, 3, 0, 3, 2], [1, 0, 0, 0, 0, 0]]",7,-17,5
2002,"0.,1.,1.,1.,1.,1.,0.,1.,0.,0.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
2003,"0.,1.,1.,1.,1.,1.,0.,1.,0.,1.,0.,0.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 1, 0, 0, 0, 0], [0, 0, 1, 2, 2, 3]]",8,-14,6
2004,"0.,1.,1.,1.,1.,1.,0.,1.,0.,1.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
2005,"0.,1.,1.,1.,1.,1.,0.,1.,0.,1.,1.,0.",False,2,"[True, True]","[True, True]","[0, 0]","[[3, 4], [4, 2]]","[[0, 0, 1, 0, 2, 2], [0, 1, 0, 2, 0, 1]]",2,-10,2
2006,"0.,1.,1.,1.,1.,1.,0.,1.,0.,1.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
2007,"0.,1.,1.,1.,1.,1.,0.,1.,1.,0.,0.,0.",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 1, 2], [1, -1, 1], [2, 1, -1]]","[[0, 0, 2, 1, 2, 2], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",22,9,12
2008,"0.,1.,1.,1.,1.,1.,0.,1.,1.,0.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
2009,"0.,1.,1.,1.,1.,1.,0.,1.,1.,0.,1.,0.",False,2,"[True, True]","[True, True]","[1, 0]","[[8, 3], [3, -1]]","[[0, 0, 3, 0, 3, 2], [1, 0, 0, 0, 0, 0]]",7,-17,5
2010,"0.,1.,1.,1.,1.,1.,0.,1.,1.,0.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
2011,"0.,1.,1.,1.,1.,1.,0.,1.,1.,1.,0.,0.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 1, 0, 0, 0, 0], [0, 0, 1, 2, 2, 3]]",8,-14,6
2012,"0.,1.,1.,1.,1.,1.,0.,1.,1.,1.,0.,1.",False,2,"[True, True]","[True, True]","[1, 0]","[[6, 3], [3, 1]]","[[0, 0, 1, 1, 2, 2], [0, 0, 1, 0, 1, 1]]",3,-3,3
2013,"0.,1.,1.,1.,1.,1.,0.,1.,1.,1.,1.,0.",True,1,[True],[True],[3],[[13]],"[[0, 1, 1, 2, 2, 3]]",0,13,0
2014,"0.,1.,1.,1.,1.,1.,0.,1.,1.,1.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
2015,"0.,1.,1.,1.,1.,1.,1.,0.,0.,0.,0.,0.",False,3,"[True, True, False]","[True, True, False]","[0, 0, -2]","[[3, 1, 4], [1, 0, 2], [4, 2, -4]]","[[0, 0, 0, 2, 1, 2], [0, 0, 0, 1, 0, 1], [0, 2, 0, 0, 0, 0]]",27,8,16
2016,"0.,1.,1.,1.,1.,1.,1.,0.,0.,0.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
2017,"0.,1.,1.,1.,1.,1.,1.,0.,0.,0.,1.,0.",True,1,[True],[True],[3],[[13]],"[[0, 2, 0, 3, 1, 3]]",0,13,0
2018,"0.,1.,1.,1.,1.,1.,1.,0.,0.,0.,1.,1.",False,2,"[True, True]","[True, True]","[1, 0]","[[7, 3], [3, 0]]","[[0, 0, 2, 0, 3, 2], [0, 0, 0, 1, 0, 1]]",1,-9,1
2019,"0.,1.,1.,1.,1.,1.,1.,0.,0.,1.,0.,0.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 1, 0, 0, 0, 0], [0, 0, 1, 2, 2, 3]]",8,-14,6
2020,"0.,1.,1.,1.,1.,1.,1.,0.,0.,1.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
2021,"0.,1.,1.,1.,1.,1.,1.,0.,0.,1.,1.,0.",True,1,[True],[True],[3],[[13]],"[[0, 1, 1, 2, 2, 3]]",0,13,0
2022,"0.,1.,1.,1.,1.,1.,1.,0.,0.,1.,1.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
2023,"0.,1.,1.,1.,1.,1.,1.,0.,1.,0.,0.,0.",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 2], [2, 10]]","[[0, 1, 0, 0, 0, 0], [0, 1, 0, 3, 1, 3]]",8,-14,6
2024,"0.,1.,1.,1.,1.,1.,1.,0.,1.,0.,0.,1.",True,1,[True],[True],[3],[[13]],"[[0, 0, 2, 1, 3, 3]]",0,13,0
2025,"0.,1.,1.,1.,1.,1.,1.,0.,1.,0.,1.,0.",True,1,[True],[True],[3],[[13]],"[[0, 2, 0, 3, 1, 3]]",0,13,0
