,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
297,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",9,3,5,0,"[5, -1, 2]",2,0,"[[6, 0], [0, 0], [3, 0]]"
298,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",9,2,5,0,"[-1, 7]",2,0,"[[0, 0], [7, 0]]"
299,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",9,4,7,2,"[-1, 6, -3, 4]",-12,0,"[[0, 0], [7, 0], [0, 2], [5, 0]]"
300,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",9,3,5,0,"[-1, 6, 1]",2,0,"[[0, 0], [7, 0], [2, 0]]"
301,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",9,2,5,0,"[-1, 7]",2,0,"[[0, 0], [7, 0]]"
302,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",10,2,5,0,"[-1, 7]",2,0,"[[0, 0], [7, 0]]"
303,"[0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",10,4,7,2,"[8, -1, -3, 2]",-12,0,"[[9, 0], [0, 0], [0, 2], [3, 0]]"
304,"[0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",9,2,5,0,"[-1, 7]",2,0,"[[0, 0], [7, 0]]"
305,"[0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",10,4,5,0,"[6, -1, -1, 2]",2,0,"[[8, 0], [0, 0], [0, 0], [3, 0]]"
306,"[0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",10,2,5,0,"[-1, 7]",2,0,"[[0, 0], [7, 0]]"
307,"[0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",9,3,7,2,"[-1, -3, 10]",-12,0,"[[0, 0], [0, 2], [11, 0]]"
308,"[0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",10,2,5,0,"[-1, 7]",2,0,"[[0, 0], [7, 0]]"
309,"[0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",10,2,5,0,"[-1, 7]",2,0,"[[0, 0], [7, 0]]"
310,"[0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",11,2,5,0,"[-1, 7]",2,0,"[[0, 0], [7, 0]]"
311,"[0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",10,4,7,2,"[8, -1, -3, 2]",-12,0,"[[9, 0], [0, 0], [0, 2], [3, 0]]"
312,"[0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",10,2,5,0,"[-1, 7]",2,0,"[[0, 0], [7, 0]]"
313,"[0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",11,3,5,0,"[5, -1, 2]",2,0,"[[6, 0], [0, 0], [3, 0]]"
314,"[0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",9,3,5,0,"[8, -1, -1]",2,0,"[[9, 0], [0, 0], [0, 0]]"
315,"[0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",7,3,7,2,"[-1, -3, 10]",-12,0,"[[0, 0], [0, 2], [11, 0]]"
316,"[0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",8,2,5,0,"[-1, 7]",2,0,"[[0, 0], [7, 0]]"
317,"[0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",8,2,5,0,"[-1, 7]",2,0,"[[0, 0], [7, 0]]"
318,"[0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",9,2,5,0,"[-1, 7]",2,0,"[[0, 0], [7, 0]]"
319,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",8,5,8,3,"[3, -1, 6, -6, 4]",-22,0,"[[4, 0], [0, 0], [7, 0], 'NA', 'NA']"
320,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",8,3,5,0,"[-1, 6, 1]",2,0,"[[0, 0], [7, 0], [2, 0]]"
321,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",7,3,5,0,"[5, -1, 2]",2,0,"[[6, 0], [0, 0], [3, 0]]"
322,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",9,2,5,0,"[-1, 7]",2,0,"[[0, 0], [7, 0]]"
323,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",8,4,7,2,"[-1, 6, -3, 4]",-12,0,"[[0, 0], [7, 0], [0, 2], [5, 0]]"
324,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",8,4,5,0,"[3, -1, 6, -2]",2,0,"[[4, 0], [0, 0], [7, 0], [0, 0]]"
325,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",9,2,5,0,"[-1, 7]",2,0,"[[0, 0], [7, 0]]"
326,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",9,2,5,0,"[-1, 7]",2,0,"[[0, 0], [7, 0]]"
327,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",9,5,7,2,"[2, -1, 6, -3, 2]",-12,0,"[[3, 0], [0, 0], [7, 0], [0, 2], [3, 0]]"
328,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",8,3,5,0,"[-1, 6, 1]",2,0,"[[0, 0], [7, 0], [2, 0]]"
329,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",9,4,5,0,"[3, 2, -1, 2]",2,0,"[[4, 0], [3, 0], [0, 0], [3, 0]]"
330,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",9,2,5,0,"[-1, 7]",2,0,"[[0, 0], [7, 0]]"
331,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",9,4,7,2,"[-1, 6, -3, 4]",-12,0,"[[0, 0], [7, 0], [0, 2], [5, 0]]"
332,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",9,3,5,0,"[-1, 6, 1]",2,0,"[[0, 0], [7, 0], [2, 0]]"
333,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",9,2,5,0,"[-1, 7]",2,0,"[[0, 0], [7, 0]]"
334,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",10,3,5,0,"[3, -1, 4]",2,0,"[[4, 0], [0, 0], [5, 0]]"
335,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",9,4,7,2,"[6, -1, -3, 4]",-12,0,"[[8, 0], [0, 0], [0, 2], 'NA']"
336,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",10,2,5,0,"[-1, 7]",2,0,"[[0, 0], [7, 0]]"
337,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",10,3,5,0,"[5, -1, 2]",2,0,"[[6, 0], [0, 0], [3, 0]]"
338,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",9,2,5,0,"[-1, 7]",2,0,"[[0, 0], [7, 0]]"
339,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",10,3,7,2,"[-1, -3, 10]",-12,0,"[[0, 0], [0, 2], [11, 0]]"
340,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",10,2,5,0,"[-1, 7]",2,0,"[[0, 0], [7, 0]]"
341,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",10,2,5,0,"[-1, 7]",2,0,"[[0, 0], [7, 0]]"
342,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",10,2,5,0,"[-1, 7]",2,0,"[[0, 0], [7, 0]]"
343,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",10,4,7,2,"[8, -1, -3, 2]",-12,0,"[[9, 0], [0, 0], [0, 2], [3, 0]]"
344,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",10,2,5,0,"[-1, 7]",2,0,"[[0, 0], [7, 0]]"
345,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",10,3,5,0,"[5, -1, 2]",2,0,"[[6, 0], [0, 0], [3, 0]]"
346,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",8,2,5,0,"[-1, 7]",2,0,"[[0, 0], [7, 0]]"
347,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",8,3,7,2,"[-1, -3, 10]",-12,0,"[[0, 0], [0, 2], [11, 0]]"
348,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",8,2,5,0,"[-1, 7]",2,0,"[[0, 0], [7, 0]]"
349,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",8,2,5,0,"[-1, 7]",2,0,"[[0, 0], [7, 0]]"
350,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",8,2,5,0,"[-1, 7]",2,0,"[[0, 0], [7, 0]]"
351,"[0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",8,5,8,3,"[5, -1, 6, -6, 2]",-22,0,"[[6, 0], [0, 0], [7, 0], 'NA', [3, 0]]"
352,"[0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[2, 3, -3, 1]",8,3,5,0,"[-1, 6, 1]",2,0,"[[0, 0], [7, 0], [2, 0]]"
