,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
12,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",6,4,0,0,"[0, -1, 0, 1]",1,0,"[[1, 0], [0, 0], [1, 0], [2, 0]]"
13,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",6,3,0,0,"[0, -1, 1]",1,0,"[[1, 0], [0, 0], [2, 0]]"
14,"[0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",9,4,0,0,"[1, 0, -1, 0]",1,0,"[[2, 0], [1, 0], [0, 0], [1, 0]]"
15,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",15,4,1,1,"[-1, 4, 1, -4]",0,0,"[[0, 0], 'NA', [2, 0], 'NA']"
16,"[0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",7,3,1,1,"[-1, 2, -1]",0,0,"[[0, 0], [3, 0], [0, 0]]"
17,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",7,4,1,1,"[-1, -1, 4, -2]",0,0,"[[0, 0], [0, 0], 'NA', [0, 1]]"
18,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",5,3,1,1,"[-1, 2, -1]",0,0,"[[0, 0], [3, 0], [0, 0]]"
19,"[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",6,3,0,0,"[-1, 1, 0]",1,0,"[[0, 0], [2, 0], [2, 0]]"
20,"[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",6,2,0,0,"[-1, 1]",1,0,"[[0, 0], [2, 0]]"
21,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",5,2,0,0,"[-1, 1]",1,0,"[[0, 0], [2, 0]]"
22,"[0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",9,2,0,0,"[-1, 1]",1,0,"[[0, 0], [2, 0]]"
23,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",14,5,1,1,"[0, -1, 2, 1, -2]",0,0,"[[1, 0], [0, 0], [3, 0], [2, 0], [0, 1]]"
24,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",6,3,1,1,"[-1, 2, -1]",0,0,"[[0, 0], [3, 0], [0, 0]]"
25,"[0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",7,4,1,1,"[1, -1, 2, -2]",0,0,"[[2, 0], [0, 0], [3, 0], [0, 1]]"
26,"[0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",6,4,1,1,"[-1, 0, -1, 2]",0,0,"[[0, 0], [1, 0], [0, 0], [3, 0]]"
27,"[0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",5,3,0,0,"[-1, 1, 0]",1,0,"[[0, 0], [2, 0], [2, 0]]"
28,"[0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",6,2,0,0,"[-1, 1]",1,0,"[[0, 0], [2, 0]]"
29,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",5,2,0,0,"[-1, 1]",1,0,"[[0, 0], [2, 0]]"
30,"[0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",6,2,0,0,"[-1, 1]",1,0,"[[0, 0], [2, 0]]"
31,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",14,4,1,1,"[0, 0, 2, -2]",0,0,"[[1, 0], 'NA', 'NA', [0, 1]]"
32,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",6,3,1,1,"[0, 0, 0]",0,0,"[[1, 0], [1, 0], [1, 0]]"
33,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",8,3,1,1,"[2, 0, -2]",0,0,"[[4, 0], [1, 0], [0, 1]]"
34,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",6,2,1,1,"[0, 0]",0,0,"[[1, 0], [1, 0]]"
35,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",5,4,0,0,"[0, 0, 1, -1]",1,0,"[[1, 0], 'NA', [2, 0], [0, 0]]"
36,"[0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",6,3,0,0,"[0, 0, 0]",1,0,"[[1, 0], [1, 0], [1, 0]]"
37,"[0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",6,2,0,0,"[0, 0]",1,0,"[[1, 0], [1, 0]]"
38,"[0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",9,2,0,0,"[0, 0]",1,0,"[[1, 0], [1, 0]]"
39,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",14,5,1,1,"[1, 0, 0, 1, -2]",0,0,"[[2, 0], [1, 0], [1, 0], [2, 0], [0, 1]]"
40,"[0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",5,3,1,1,"[0, 0, 0]",0,0,"[[1, 0], [1, 0], [1, 0]]"
41,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",8,3,1,1,"[2, 0, -2]",0,0,"[[4, 0], [1, 0], [0, 1]]"
42,"[0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",5,2,1,1,"[0, 0]",0,0,"[[1, 0], [1, 0]]"
43,"[0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",6,4,0,0,"[0, 0, 1, -1]",1,0,"[[1, 0], [1, 0], [2, 0], [0, 0]]"
44,"[0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",6,4,0,0,"[1, 0, 0, -1]",1,0,"[[2, 0], [1, 0], [1, 0], [0, 0]]"
45,"[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",5,2,0,0,"[0, 0]",1,0,"[[1, 0], [1, 0]]"
46,"[0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",7,2,0,0,"[0, 0]",1,0,"[[1, 0], [1, 0]]"
47,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",16,3,1,1,"[1, 1, -2]",0,0,"[[2, 0], [2, 0], [0, 1]]"
48,"[0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",6,1,1,1,[0],0,1,"[[1, 1]]"
49,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",7,2,1,1,"[2, -2]",0,0,"[[3, 0], [0, 1]]"
50,"[0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",5,1,1,1,[0],0,1,"[[1, 1]]"
51,"[0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",6,2,0,0,"[1, -1]",1,0,"[[2, 0], [0, 0]]"
52,"[0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",6,1,0,0,[0],1,1,"[[0, 0]]"
53,"[0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",6,2,0,0,"[-1, 1]",1,0,"[[0, 0], [2, 0]]"
54,"[0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",10,1,0,0,[0],1,1,"[[0, 0]]"
55,"[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",16,3,1,1,"[1, 1, -2]",0,0,"[[2, 0], [2, 0], [0, 1]]"
56,"[0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",6,1,1,1,[0],0,1,"[[1, 1]]"
57,"[0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",7,2,1,1,"[2, -2]",0,0,"[[3, 0], [0, 1]]"
58,"[0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",5,1,1,1,[0],0,1,"[[1, 1]]"
59,"[0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",6,2,0,0,"[1, -1]",1,0,"[[2, 0], [0, 0]]"
60,"[0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",6,1,0,0,[0],1,1,"[[0, 0]]"
61,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",6,1,0,0,[0],1,1,"[[0, 0]]"
62,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",9,2,0,0,"[1, -1]",1,0,"[[2, 0], [0, 0]]"
63,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",14,4,1,1,"[0, 2, 2, -4]",0,0,"[[1, 0], [3, 0], 'NA', 'NA']"
64,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",6,3,1,1,"[0, 2, -2]",0,0,"[[1, 0], [3, 0], [0, 0]]"
65,"[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -1, -2, 0]",8,3,1,1,"[0, 2, -2]",0,0,"[[1, 0], [3, 0], [0, 1]]"
