,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
3788,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",24,2,0,6,"[-5, 1]",3,0,"[[0, 4], [1, 0]]"
3789,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",26,1,0,6,[-4],3,1,"[[0, 6]]"
3790,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",22,1,0,6,[-4],3,1,"[[0, 6]]"
3791,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",23,3,2,8,"[-3, 3, -4]",-13,0,"[[0, 3], [4, 0], [0, 3]]"
3792,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",22,1,0,6,[-4],3,1,"[[0, 6]]"
3793,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",23,2,0,6,"[0, -4]",3,0,"['NA', [0, 3]]"
3794,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",24,1,0,6,[-4],3,1,"[[0, 6]]"
3795,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",24,2,2,8,"[3, -7]",-13,0,"[[4, 0], [0, 8]]"
3796,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",24,1,0,6,[-4],3,1,"[[0, 6]]"
3797,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",25,1,0,6,[-4],3,1,"[[0, 6]]"
3798,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",27,1,0,6,[-4],3,1,"[[0, 6]]"
3799,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",25,3,2,8,"[-3, 3, -4]",-13,0,"[[0, 3], [4, 0], [0, 3]]"
3800,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",26,1,0,6,[-4],3,1,"[[0, 6]]"
3801,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",24,2,0,6,"[0, -4]",3,0,"['NA', [0, 3]]"
3802,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",23,1,0,6,[-4],3,1,"[[0, 6]]"
3803,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",24,2,2,8,"[3, -7]",-13,0,"[[4, 0], [0, 8]]"
3804,"[1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[4, -1, -1, -1]","[1, -3, -2, -3]",24,1,0,6,[-4],3,1,"[[0, 6]]"
