,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
191,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",12,5,3,6,"[3, -5, 4, -2, -2]",-16,0,"[[4, 0], [0, 4], [5, 0], 'NA', 'NA']"
192,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",11,3,2,5,"[-5, 4, -1]",-8,0,"[[0, 4], [5, 0], [0, 0]]"
193,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",11,4,2,5,"[0, -5, 4, -1]",-8,0,"[[1, 0], [0, 4], [5, 0], [0, 0]]"
194,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",11,4,3,6,"[-4, 3, -5, 4]",-16,0,"[[0, 2], [4, 0], [0, 4], [5, 0]]"
195,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",11,3,1,4,"[-5, -1, 4]",-2,0,"[[0, 4], [0, 0], [5, 0]]"
196,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",12,2,1,4,"[-5, 3]",-2,0,"[[0, 4], [3, 0]]"
197,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",12,2,1,4,"[-5, 3]",-2,0,"[[0, 4], [3, 0]]"
198,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",14,2,1,4,"[-5, 3]",-2,0,"[[0, 4], [3, 0]]"
199,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",12,5,2,5,"[1, -5, 4, -1, -1]",-8,0,"[[2, 0], [0, 4], [5, 0], [0, 0], [0, 0]]"
200,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",13,3,2,5,"[-5, 4, -1]",-8,0,"[[0, 4], [5, 0], [0, 0]]"
201,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",13,4,2,5,"[0, -5, 4, -1]",-8,0,"[[1, 0], [0, 4], [5, 0], [0, 0]]"
202,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",13,3,2,5,"[-5, 4, -1]",-8,0,"[[0, 4], [5, 0], [0, 0]]"
203,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",13,4,1,4,"[1, 3, -5, -1]",-2,0,"[[2, 0], [4, 0], [0, 4], [0, 0]]"
204,"[0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[2, 1, -4, -3]",13,2,1,4,"[-5, 3]",-2,0,"[[0, 4], [3, 0]]"
