,coeffs,curve-smooth,curve-split-number,splits-reduced,splits-smooth,splits-genera,splits-intersections,splits-classes,split-type,determinant,split-type2
2463,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0]",False,5,"[True, False, True, True, True]","[True, False, True, True, True]","[0, -2, 0, 0, 0]","[[3, 4, 0, 1, 1], [4, -4, 2, 0, 0], [0, 2, -1, 1, 0], [1, 0, 1, -1, 1], [1, 0, 0, 1, -1]]","[[0, 1, 0, 2, 1, 1], [0, 0, 0, 0, 0, 2], [0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",231,0,85
2464,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1]",False,3,"[False, True, True]","[False, True, True]","[-2, 0, 1]","[[-4, 2, 4], [2, -1, 1], [4, 1, 7]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 1, 0, 0], [0, 0, 1, 1, 3, 2]]",52,36,35
2465,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0]",False,4,"[True, False, True, True]","[True, False, True, True]","[0, -2, 0, 0]","[[4, 4, 1, 2], [4, -4, 2, 0], [1, 2, -1, 0], [2, 0, 0, -1]]","[[0, 0, 2, 0, 3, 1], [0, 0, 0, 0, 0, 2], [0, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 0]]",119,-36,58
2466,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1]",False,3,"[False, True, True]","[False, True, True]","[-2, 0, 1]","[[-4, 2, 4], [2, -1, 1], [4, 1, 7]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 1, 0, 0], [0, 0, 1, 1, 3, 2]]",52,36,35
2467,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0]",False,3,"[True, False, True]","[True, False, True]","[0, -2, 0]","[[5, 6, 2], [6, -4, 0], [2, 0, -1]]","[[0, 2, 0, 3, 1, 1], [0, 0, 0, 0, 0, 2], [1, 0, 0, 0, 0, 0]]",53,72,36
2468,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1]",False,2,"[False, True]","[False, True]","[-2, 1]","[[-4, 6], [6, 8]]","[[0, 0, 0, 0, 0, 2], [0, 0, 1, 2, 3, 2]]",16,-68,13
2469,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0]",False,4,"[True, True, False, True]","[True, True, False, True]","[0, -1, -2, 0]","[[1, 2, 2, 0], [2, 0, 4, 2], [2, 4, -4, 0], [0, 2, 0, -1]]","[[0, 0, 0, 1, 1, 1], [0, 0, 2, 0, 2, 0], [0, 0, 0, 0, 0, 2], [1, 0, 0, 0, 0, 0]]",125,0,61
2470,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1]",False,2,"[False, True]","[False, True]","[-2, 1]","[[-4, 6], [6, 8]]","[[0, 0, 0, 0, 0, 2], [0, 0, 1, 2, 3, 2]]",16,-68,13
2471,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0]",False,4,"[False, True, True, True]","[False, True, True, True]","[-2, 0, 0, 0]","[[-4, 2, 0, 4], [2, -1, 1, 0], [0, 1, -1, 2], [4, 0, 2, 4]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 2]]",121,-16,60
2472,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1]",False,3,"[False, True, True]","[False, True, True]","[-2, 0, 1]","[[-4, 2, 4], [2, -1, 1], [4, 1, 7]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 1, 0, 0], [0, 0, 1, 1, 3, 2]]",52,36,35
2473,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]",False,3,"[False, True, True]","[False, True, True]","[-2, 0, 1]","[[-4, 2, 4], [2, -1, 1], [4, 1, 7]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 1, 0, 0], [0, 1, 0, 2, 2, 2]]",52,36,35
2474,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1]",False,3,"[False, True, True]","[False, True, True]","[-2, 0, 1]","[[-4, 2, 4], [2, -1, 1], [4, 1, 7]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 1, 0, 0], [0, 0, 1, 1, 3, 2]]",52,36,35
2475,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0]",False,2,"[False, True]","[False, True]","[-2, 1]","[[-4, 6], [6, 8]]","[[0, 0, 0, 0, 0, 2], [0, 1, 0, 3, 2, 2]]",16,-68,13
2476,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1]",False,2,"[False, True]","[False, True]","[-2, 1]","[[-4, 6], [6, 8]]","[[0, 0, 0, 0, 0, 2], [0, 0, 1, 2, 3, 2]]",16,-68,13
2477,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0]",False,2,"[False, True]","[False, True]","[-2, 1]","[[-4, 6], [6, 8]]","[[0, 0, 0, 0, 0, 2], [0, 1, 0, 3, 2, 2]]",16,-68,13
2478,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1]",False,2,"[False, True]","[False, True]","[-2, 1]","[[-4, 6], [6, 8]]","[[0, 0, 0, 0, 0, 2], [0, 0, 1, 2, 3, 2]]",16,-68,13
2479,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0]",False,5,"[True, False, True, True, True]","[True, False, True, True, True]","[0, -2, 0, 0, 0]","[[3, 4, 0, 1, 1], [4, -4, 2, 0, 0], [0, 2, -1, 1, 0], [1, 0, 1, -1, 1], [1, 0, 0, 1, -1]]","[[0, 0, 1, 1, 2, 1], [0, 0, 0, 0, 0, 2], [0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",231,0,85
2480,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1]",False,3,"[False, True, True]","[False, True, True]","[-2, 0, 1]","[[-4, 2, 4], [2, -1, 1], [4, 1, 7]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 1, 0, 0], [0, 0, 1, 1, 3, 2]]",52,36,35
2481,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]",False,5,"[True, True, False, True, True]","[True, True, False, True, True]","[-1, 0, -2, 0, 0]","[[0, 2, 4, 0, 2], [2, 0, 0, 1, 0], [4, 0, -4, 2, 0], [0, 1, 2, -1, 0], [2, 0, 0, 0, -1]]","[[0, 0, 2, 0, 2, 0], [0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 2], [0, 0, 0, 1, 0, 0], [1, 0, 0, 0, 0, 0]]",233,0,86
2482,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1]",False,3,"[False, True, True]","[False, True, True]","[-2, 0, 1]","[[-4, 2, 4], [2, -1, 1], [4, 1, 7]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 1, 0, 0], [0, 0, 1, 1, 3, 2]]",52,36,35
2483,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]",False,4,"[True, True, False, True]","[True, True, False, True]","[0, 0, -2, 0]","[[3, 1, 4, 1], [1, 0, 2, 1], [4, 2, -4, 0], [1, 1, 0, -1]]","[[0, 1, 0, 2, 1, 1], [0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 2], [1, 0, 0, 0, 0, 0]]",110,0,55
2484,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1]",False,2,"[False, True]","[False, True]","[-2, 1]","[[-4, 6], [6, 8]]","[[0, 0, 0, 0, 0, 2], [0, 0, 1, 2, 3, 2]]",16,-68,13
2485,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0]",False,3,"[True, False, True]","[True, False, True]","[0, -2, 0]","[[5, 6, 2], [6, -4, 0], [2, 0, -1]]","[[0, 0, 2, 1, 3, 1], [0, 0, 0, 0, 0, 2], [1, 0, 0, 0, 0, 0]]",53,72,36
2486,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1]",False,2,"[False, True]","[False, True]","[-2, 1]","[[-4, 6], [6, 8]]","[[0, 0, 0, 0, 0, 2], [0, 0, 1, 2, 3, 2]]",16,-68,13
2487,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0]",False,4,"[False, True, True, True]","[False, True, True, True]","[-2, 0, 0, 0]","[[-4, 2, 0, 4], [2, -1, 1, 0], [0, 1, -1, 2], [4, 0, 2, 4]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 1, 0, 0], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 2]]",121,-16,60
2488,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1]",False,3,"[False, True, True]","[False, True, True]","[-2, 0, 1]","[[-4, 2, 4], [2, -1, 1], [4, 1, 7]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 1, 0, 0], [0, 0, 1, 1, 3, 2]]",52,36,35
2489,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0]",False,3,"[False, True, True]","[False, True, True]","[-2, 0, 1]","[[-4, 2, 4], [2, -1, 1], [4, 1, 7]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 1, 0, 0], [0, 1, 0, 2, 2, 2]]",52,36,35
2490,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1]",False,3,"[False, True, True]","[False, True, True]","[-2, 0, 1]","[[-4, 2, 4], [2, -1, 1], [4, 1, 7]]","[[0, 0, 0, 0, 0, 2], [0, 0, 0, 1, 0, 0], [0, 0, 1, 1, 3, 2]]",52,36,35
2491,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0]",False,2,"[False, True]","[False, True]","[-2, 1]","[[-4, 6], [6, 8]]","[[0, 0, 0, 0, 0, 2], [0, 1, 0, 3, 2, 2]]",16,-68,13
2492,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1]",False,3,"[True, False, True]","[True, False, True]","[0, -2, 0]","[[0, 2, 2], [2, -4, 4], [2, 4, 4]]","[[0, 0, 1, 0, 1, 0], [0, 0, 0, 0, 0, 2], [0, 0, 0, 2, 2, 2]]",49,32,33
2493,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0]",False,2,"[False, True]","[False, True]","[-2, 1]","[[-4, 6], [6, 8]]","[[0, 0, 0, 0, 0, 2], [0, 1, 0, 3, 2, 2]]",16,-68,13
2494,"[0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1]",False,2,"[False, True]","[False, True]","[-2, 1]","[[-4, 6], [6, 8]]","[[0, 0, 0, 0, 0, 2], [0, 0, 1, 2, 3, 2]]",16,-68,13
2495,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]",False,4,"[True, True, True, True]","[True, True, True, True]","[1, 0, 0, 0]","[[7, 2, 2, 1], [2, -1, 0, 0], [2, 0, -1, 1], [1, 0, 1, -1]]","[[0, 1, 0, 3, 1, 2], [0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",98,-9,47
2496,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1]",False,2,"[True, True]","[True, True]","[0, 3]","[[-1, 2], [2, 13]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 2, 3, 3]]",13,-17,11
2497,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[2, 0, 0]","[[10, 2, 2], [2, -1, 0], [2, 0, -1]]","[[0, 0, 2, 1, 3, 2], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",47,18,32
2498,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1]",False,2,"[True, True]","[True, True]","[0, 3]","[[-1, 2], [2, 13]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 2, 3, 3]]",13,-17,11
2499,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0]",False,3,"[True, True, True]","[True, True, True]","[2, 0, 0]","[[10, 2, 2], [2, -1, 0], [2, 0, -1]]","[[0, 2, 0, 3, 1, 2], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",47,18,32
2500,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1]",False,2,"[True, True]","[True, True]","[0, 3]","[[-1, 2], [2, 13]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 2, 3, 3]]",13,-17,11
2501,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[2, 0, 0]","[[10, 2, 2], [2, -1, 0], [2, 0, -1]]","[[0, 0, 2, 1, 3, 2], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",47,18,32
2502,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1]",False,2,"[True, True]","[True, True]","[0, 3]","[[-1, 2], [2, 13]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 2, 3, 3]]",13,-17,11
2503,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 2], [0, -1, 3], [2, 3, 8]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 3, 2, 3]]",41,21,27
2504,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1]",False,2,"[True, True]","[True, True]","[0, 3]","[[-1, 2], [2, 13]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 2, 3, 3]]",13,-17,11
2505,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0]",False,2,"[True, True]","[True, True]","[0, 3]","[[-1, 2], [2, 13]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 3, 2, 3]]",13,-17,11
2506,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1]",False,2,"[True, True]","[True, True]","[0, 3]","[[-1, 2], [2, 13]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 2, 3, 3]]",13,-17,11
2507,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0]",False,2,"[True, True]","[True, True]","[0, 3]","[[-1, 2], [2, 13]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 3, 2, 3]]",13,-17,11
2508,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1]",False,2,"[True, True]","[True, True]","[0, 3]","[[-1, 2], [2, 13]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 2, 3, 3]]",13,-17,11
2509,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0]",False,2,"[True, True]","[True, True]","[0, 3]","[[-1, 2], [2, 13]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 3, 2, 3]]",13,-17,11
2510,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1]",False,2,"[True, True]","[True, True]","[0, 3]","[[-1, 2], [2, 13]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 2, 3, 3]]",13,-17,11
2511,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0]",False,4,"[True, True, True, True]","[True, True, True, True]","[1, 0, 0, 0]","[[7, 2, 2, 1], [2, -1, 0, 0], [2, 0, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 2, 2, 2], [0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",98,-9,47
2512,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1]",False,2,"[True, True]","[True, True]","[0, 3]","[[-1, 2], [2, 13]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 2, 3, 3]]",13,-17,11
2513,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[2, 0, 0]","[[10, 2, 2], [2, -1, 0], [2, 0, -1]]","[[0, 0, 2, 1, 3, 2], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",47,18,32
2514,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1]",False,2,"[True, True]","[True, True]","[0, 3]","[[-1, 2], [2, 13]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 2, 3, 3]]",13,-17,11
2515,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0]",False,4,"[True, True, True, True]","[True, True, True, True]","[0, 0, 0, 0]","[[4, 3, 2, 2], [3, 0, 0, 0], [2, 0, -1, 0], [2, 0, 0, -1]]","[[0, 1, 1, 2, 1, 1], [0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",74,-9,45
2516,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1]",False,2,"[True, True]","[True, True]","[0, 3]","[[-1, 2], [2, 13]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 2, 3, 3]]",13,-17,11
2517,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[2, 0, 0]","[[10, 2, 2], [2, -1, 0], [2, 0, -1]]","[[0, 0, 2, 1, 3, 2], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",47,18,32
2518,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1]",False,2,"[True, True]","[True, True]","[0, 3]","[[-1, 2], [2, 13]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 2, 3, 3]]",13,-17,11
2519,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 2], [0, -1, 3], [2, 3, 8]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 3, 2, 3]]",41,21,27
2520,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1]",False,2,"[True, True]","[True, True]","[0, 3]","[[-1, 2], [2, 13]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 2, 3, 3]]",13,-17,11
2521,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0]",False,2,"[True, True]","[True, True]","[0, 3]","[[-1, 2], [2, 13]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 3, 2, 3]]",13,-17,11
2522,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1]",False,2,"[True, True]","[True, True]","[0, 3]","[[-1, 2], [2, 13]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 2, 3, 3]]",13,-17,11
2523,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0]",False,2,"[True, True]","[True, True]","[0, 3]","[[-1, 2], [2, 13]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 3, 2, 3]]",13,-17,11
2524,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1]",False,2,"[True, True]","[True, True]","[0, 3]","[[-1, 2], [2, 13]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 2, 3, 3]]",13,-17,11
2525,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0]",False,2,"[True, True]","[True, True]","[0, 3]","[[-1, 2], [2, 13]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 3, 2, 3]]",13,-17,11
2526,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1]",False,2,"[True, True]","[True, True]","[0, 3]","[[-1, 2], [2, 13]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 2, 3, 3]]",13,-17,11
2527,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0]",False,4,"[True, True, True, True]","[True, True, True, True]","[1, 0, 0, 0]","[[7, 2, 2, 1], [2, -1, 0, 0], [2, 0, -1, 1], [1, 0, 1, -1]]","[[0, 1, 0, 3, 1, 2], [0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",98,-9,47
2528,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1]",False,2,"[True, True]","[True, True]","[0, 3]","[[-1, 2], [2, 13]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 2, 3, 3]]",13,-17,11
2529,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[2, 0, 0]","[[10, 2, 2], [2, -1, 0], [2, 0, -1]]","[[0, 0, 2, 1, 3, 2], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",47,18,32
2530,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1]",False,2,"[True, True]","[True, True]","[0, 3]","[[-1, 2], [2, 13]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 2, 3, 3]]",13,-17,11
2531,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0]",False,3,"[True, True, True]","[True, True, True]","[2, 0, 0]","[[10, 2, 2], [2, -1, 0], [2, 0, -1]]","[[0, 2, 0, 3, 1, 2], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",47,18,32
2532,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1]",False,2,"[True, True]","[True, True]","[0, 3]","[[-1, 2], [2, 13]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 2, 3, 3]]",13,-17,11
2533,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[2, 0, 0]","[[10, 2, 2], [2, -1, 0], [2, 0, -1]]","[[0, 0, 2, 1, 3, 2], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",47,18,32
2534,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1]",False,2,"[True, True]","[True, True]","[0, 3]","[[-1, 2], [2, 13]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 2, 3, 3]]",13,-17,11
2535,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 2], [0, -1, 3], [2, 3, 8]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 3, 2, 3]]",41,21,27
2536,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1]",False,2,"[True, True]","[True, True]","[0, 3]","[[-1, 2], [2, 13]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 2, 3, 3]]",13,-17,11
2537,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0]",False,2,"[True, True]","[True, True]","[0, 3]","[[-1, 2], [2, 13]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 3, 2, 3]]",13,-17,11
2538,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1]",False,2,"[True, True]","[True, True]","[0, 3]","[[-1, 2], [2, 13]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 2, 3, 3]]",13,-17,11
2539,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0]",False,2,"[True, True]","[True, True]","[0, 3]","[[-1, 2], [2, 13]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 3, 2, 3]]",13,-17,11
2540,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1]",False,2,"[True, True]","[True, True]","[0, 3]","[[-1, 2], [2, 13]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 2, 3, 3]]",13,-17,11
2541,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0]",False,2,"[True, True]","[True, True]","[0, 3]","[[-1, 2], [2, 13]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 3, 2, 3]]",13,-17,11
2542,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]",False,2,"[True, True]","[True, True]","[0, 3]","[[-1, 2], [2, 13]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 2, 3, 3]]",13,-17,11
2543,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0]",False,4,"[True, True, True, True]","[True, True, True, True]","[1, 0, 0, 0]","[[7, 2, 2, 1], [2, -1, 0, 0], [2, 0, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 2, 2, 2], [0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",98,-9,47
2544,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1]",False,2,"[True, True]","[True, True]","[0, 3]","[[-1, 2], [2, 13]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 2, 3, 3]]",13,-17,11
2545,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[2, 0, 0]","[[10, 2, 2], [2, -1, 0], [2, 0, -1]]","[[0, 0, 2, 1, 3, 2], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",47,18,32
2546,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1]",False,2,"[True, True]","[True, True]","[0, 3]","[[-1, 2], [2, 13]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 2, 3, 3]]",13,-17,11
2547,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0]",False,3,"[True, True, True]","[True, True, True]","[2, 0, 0]","[[10, 2, 2], [2, -1, 0], [2, 0, -1]]","[[0, 1, 1, 2, 2, 2], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",47,18,32
2548,"[0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1]",False,2,"[True, True]","[True, True]","[0, 3]","[[-1, 2], [2, 13]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 2, 3, 3]]",13,-17,11
