,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
175,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, -1]",11,6,0,5,"[2, 2, -4, 1, -1, -2]",4,0,"[[3, 0], 'NA', [0, 3], [2, 0], [0, 0], [0, 1]]"
176,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, -1]",12,4,0,5,"[2, -4, 1, -1]",4,0,"['NA', [0, 3], [2, 0], [0, 1]]"
177,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, -1]",12,5,0,5,"[1, 2, -4, 1, -2]",4,0,"[[2, 0], 'NA', [0, 3], [2, 0], [0, 1]]"
178,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, -1]",12,4,0,5,"[2, -4, 1, -1]",4,0,"['NA', [0, 3], [2, 0], [0, 1]]"
179,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, -1]",12,5,0,5,"[0, 2, 2, -4, -2]",4,0,"[[1, 0], [3, 0], 'NA', [0, 3], [0, 1]]"
180,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, -1]",13,3,0,5,"[2, -4, 0]",4,0,"['NA', [0, 3], 'NA']"
181,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, -1]",12,4,0,5,"[2, 2, -4, -2]",4,0,"[[3, 0], 'NA', [0, 3], [0, 1]]"
182,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, -1]",14,3,0,5,"[2, -4, 0]",4,0,"['NA', [0, 3], 'NA']"
183,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, -1]",12,5,0,5,"[2, -4, 1, -1, 0]",4,0,"['NA', [0, 3], [2, 0], [0, 0], [1, 0]]"
184,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, -1]",13,4,0,5,"[2, -4, 1, -1]",4,0,"['NA', [0, 3], [2, 0], [0, 1]]"
