,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
92,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",6,3,1,3,"[-2, -1, 2]",-1,0,"[[0, 1], [0, 0], [2, 0]]"
93,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",6,3,0,2,"[-2, -1, 2]",2,0,"[[0, 1], [0, 0], [2, 0]]"
94,"[0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",6,4,1,3,"[3, -2, -1, -1]",-1,0,"[[4, 0], [0, 1], [0, 0], [0, 0]]"
95,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",6,6,2,4,"[2, -2, -1, 4, -2, -2]",-6,0,"[[3, 0], [0, 1], [0, 0], [5, 0], 'NA', [0, 1]]"
96,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",7,4,2,4,"[-2, -1, 4, -2]",-6,0,"[[0, 1], [0, 0], [5, 0], [0, 1]]"
97,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",6,4,1,3,"[4, -2, -1, -2]",-1,0,"[[5, 0], [0, 1], [0, 0], [0, 1]]"
98,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",6,4,0,2,"[0, 2, -2, -1]",2,0,"[[1, 0], [3, 0], [0, 1], [0, 0]]"
99,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",7,5,2,4,"[-2, -1, 4, -1, -1]",-6,0,"[[0, 1], [0, 0], [5, 0], [0, 0], [0, 0]]"
100,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",6,4,2,4,"[-2, -1, 4, -2]",-6,0,"[[0, 1], [0, 0], [5, 0], [0, 1]]"
101,"[0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[1, 1, -4, 2]",6,3,0,2,"[-2, -1, 2]",2,0,"[[0, 1], [0, 0], [2, 0]]"
