,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
152,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",16,4,6,4,"[0, 5, -5, 3]",-22,0,"[[1, 0], [6, 0], [0, 4], [4, 0]]"
153,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",17,4,6,4,"[3, -5, 3, 2]",-22,0,"[[4, 0], [0, 4], [4, 0], [3, 0]]"
154,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",17,3,6,4,"[-5, 3, 5]",-22,0,"[[0, 4], [4, 0], [6, 0]]"
155,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",17,3,7,5,"[-5, -2, 10]",-33,0,"[[0, 4], [0, 1], [11, 0]]"
156,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",17,2,6,4,"[-5, 8]",-22,0,"[[0, 4], [8, 0]]"
157,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",18,2,6,4,"[-5, 8]",-22,0,"[[0, 4], [8, 0]]"
158,"[0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",18,2,6,4,"[-5, 8]",-22,0,"[[0, 4], [8, 0]]"
159,"[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",15,4,7,5,"[10, -5, -4, 2]",-33,0,"[[12, 0], [0, 4], 'NA', [3, 0]]"
160,"[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",16,2,6,4,"[-5, 8]",-22,0,"[[0, 4], [8, 0]]"
161,"[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",17,3,6,4,"[6, -5, 2]",-22,0,"[[7, 0], [0, 4], [3, 0]]"
162,"[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",17,2,6,4,"[-5, 8]",-22,0,"[[0, 4], [8, 0]]"
163,"[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",16,3,7,5,"[-5, -2, 10]",-33,0,"[[0, 4], [0, 1], [11, 0]]"
164,"[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",18,2,6,4,"[-5, 8]",-22,0,"[[0, 4], [8, 0]]"
165,"[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",18,2,6,4,"[-5, 8]",-22,0,"[[0, 4], [8, 0]]"
166,"[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",16,2,6,4,"[-5, 8]",-22,0,"[[0, 4], [8, 0]]"
167,"[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",15,4,7,5,"[8, -5, -2, 2]",-33,0,"[[9, 0], [0, 4], [0, 1], [3, 0]]"
168,"[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",16,2,6,4,"[-5, 8]",-22,0,"[[0, 4], [8, 0]]"
169,"[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",16,3,6,4,"[6, -5, 2]",-22,0,"[[7, 0], [0, 4], [3, 0]]"
170,"[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",18,2,6,4,"[-5, 8]",-22,0,"[[0, 4], [8, 0]]"
171,"[0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[4, -1, -2, -1]","[3, 2, -3, -5]",16,3,7,5,"[-5, -2, 10]",-33,0,"[[0, 4], [0, 1], [11, 0]]"
