,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,,0,local-sections-A
878,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",7,3,0,3,"[-1, -2, 3]",4,0,,,"[[0, 0], [0, 1], 'NA']"
879,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",7,6,2,5,"[2, -1, -2, 4, -1, -2]",-6,0,,,"[[3, 0], [0, 0], [0, 1], [5, 0], [0, 0], [0, 1]]"
880,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",6,4,2,5,"[-1, -2, 4, -1]",-6,0,,,"[[0, 0], [0, 1], [5, 0], [0, 1]]"
881,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",7,6,2,5,"[-1, 2, -1, -2, 4, -2]",-6,0,,,"[[0, 0], [3, 0], [0, 0], [0, 1], [5, 0], [0, 1]]"
882,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",7,4,2,5,"[-1, -2, 4, -1]",-6,0,,,"[[0, 0], [0, 1], [5, 0], [0, 1]]"
883,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",7,6,2,5,"[4, -3, -1, -2, 4, -2]",-6,0,,,"[[5, 0], [0, 2], [0, 0], [0, 1], [5, 0], [0, 1]]"
884,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",7,4,2,5,"[-1, -2, 4, -1]",-6,0,,,"[[0, 0], [0, 1], [5, 0], [0, 1]]"
885,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",7,5,2,5,"[1, -1, -2, 4, -2]",-6,0,,,"[[1, 0], [0, 0], [0, 1], [5, 0], [0, 1]]"
886,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",7,4,2,5,"[-1, -2, 4, -1]",-6,0,,,"[[0, 0], [0, 1], [5, 0], [0, 1]]"
887,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",7,5,0,3,"[2, 2, -1, -2, -1]",4,0,,,"[[3, 0], [3, 0], [0, 0], [0, 1], [0, 0]]"
888,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",7,3,0,3,"[-1, -2, 3]",4,0,,,"[[0, 0], [0, 1], 'NA']"
889,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",7,3,0,3,"[-1, -2, 3]",4,0,,,"[[0, 0], [0, 1], 'NA']"
890,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",7,5,0,3,"[2, -1, 2, -1, -2]",4,0,,,"[[3, 0], [0, 0], [3, 0], [0, 0], [0, 1]]"
891,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",8,3,0,3,"[-1, -2, 3]",4,0,,,"[[0, 0], [0, 1], 'NA']"
892,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",7,3,0,3,"[-1, -2, 3]",4,0,,,"[[0, 0], [0, 1], 'NA']"
893,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",5,4,0,3,"[1, 2, -1, -2]",4,0,,,"[[1, 0], [3, 0], [0, 0], [0, 1]]"
894,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",5,3,0,3,"[-1, -2, 3]",4,0,,,"[[0, 0], [0, 1], 'NA']"
895,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",4,6,1,4,"[4, -1, -2, 3, -2, -2]",0,0,,,"[[6, 0], [0, 0], [0, 1], [4, 0], 'NA', [0, 1]]"
896,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",5,4,1,4,"[-1, -2, 3, 0]",0,0,,,"[[0, 0], [0, 1], [4, 0], 'NA']"
897,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",5,5,1,4,"[2, -1, -2, 3, -2]",0,0,,,"[[3, 0], [0, 0], [0, 1], [4, 0], [0, 1]]"
898,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",5,4,1,4,"[-1, -2, 3, 0]",0,0,,,"[[0, 0], [0, 1], [4, 0], 'NA']"
899,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",5,4,0,3,"[5, -1, -2, -2]",4,0,,,"[[5, 0], [0, 0], [0, 1], [0, 1]]"
900,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",5,3,0,3,"[-1, -2, 3]",4,0,,,"[[0, 0], [0, 1], 'NA']"
901,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",5,4,0,3,"[5, -1, -2, -2]",4,0,,,"[[5, 0], [0, 0], [0, 1], [0, 1]]"
902,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",6,4,0,3,"[4, -1, -1, -2]",4,0,,,"[[6, 0], [0, 0], [0, 0], [0, 1]]"
903,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",5,5,1,4,"[-1, -2, 3, -1, 1]",0,0,,,"[[0, 0], [0, 1], [4, 0], [0, 0], [2, 0]]"
904,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",6,4,1,4,"[-1, -2, 3, 0]",0,0,,,"[[0, 0], [0, 1], [4, 0], 'NA']"
905,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",5,4,1,4,"[-1, -2, 3, 0]",0,0,,,"[[0, 0], [0, 1], [4, 0], 'NA']"
906,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",6,4,1,4,"[-1, -2, 3, 0]",0,0,,,"[[0, 0], [0, 1], [4, 0], 'NA']"
907,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",5,3,0,3,"[-1, -2, 3]",4,0,,,"[[0, 0], [0, 1], 'NA']"
908,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",6,3,0,3,"[-1, -2, 3]",4,0,,,"[[0, 0], [0, 1], 'NA']"
909,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",6,3,0,3,"[-1, -2, 3]",4,0,,,"[[0, 0], [0, 1], 'NA']"
910,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",6,3,0,3,"[-1, -2, 3]",4,0,,,"[[0, 0], [0, 1], 'NA']"
911,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",5,6,1,4,"[3, -1, -2, 3, -1, -2]",0,0,,,"[[4, 0], [0, 0], [0, 1], [4, 0], [0, 0], [0, 1]]"
912,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",6,4,1,4,"[-1, -2, 3, 0]",0,0,,,"[[0, 0], [0, 1], [4, 0], 'NA']"
913,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",6,5,1,4,"[2, -1, -2, 3, -2]",0,0,,,"[[3, 0], [0, 0], [0, 1], [4, 0], [0, 1]]"
914,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",6,4,1,4,"[-1, -2, 3, 0]",0,0,,,"[[0, 0], [0, 1], [4, 0], 'NA']"
915,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",7,4,0,3,"[5, -1, -2, -2]",4,0,,,"[[5, 0], [0, 0], [0, 1], [0, 1]]"
916,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",6,3,0,3,"[-1, -2, 3]",4,0,,,"[[0, 0], [0, 1], 'NA']"
917,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",6,4,0,3,"[5, -1, -2, -2]",4,0,,,"[[5, 0], [0, 0], [0, 1], [0, 1]]"
918,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",6,3,0,3,"[-1, -2, 3]",4,0,,,"[[0, 0], [0, 1], 'NA']"
919,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",6,5,1,4,"[-1, -2, 3, -1, 1]",0,0,,,"[[0, 0], [0, 1], [4, 0], [0, 0], [2, 0]]"
920,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",6,4,1,4,"[-1, -2, 3, 0]",0,0,,,"[[0, 0], [0, 1], [4, 0], 'NA']"
921,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",7,4,1,4,"[-1, -2, 3, 0]",0,0,,,"[[0, 0], [0, 1], [4, 0], 'NA']"
922,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",6,4,1,4,"[-1, -2, 3, 0]",0,0,,,"[[0, 0], [0, 1], [4, 0], 'NA']"
923,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",7,3,0,3,"[-1, -2, 3]",4,0,,,"[[0, 0], [0, 1], 'NA']"
924,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",6,3,0,3,"[-1, -2, 3]",4,0,,,"[[0, 0], [0, 1], 'NA']"
925,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",7,3,0,3,"[-1, -2, 3]",4,0,,,"[[0, 0], [0, 1], 'NA']"
926,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",6,3,0,3,"[-1, -2, 3]",4,0,,,"[[0, 0], [0, 1], 'NA']"
927,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",7,6,1,4,"[3, -1, -2, 3, -1, -2]",0,0,,,"[[4, 0], [0, 0], [0, 1], [4, 0], [0, 0], [0, 1]]"
928,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",6,4,1,4,"[-1, -2, 3, 0]",0,0,,,"[[0, 0], [0, 1], [4, 0], 'NA']"
929,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",7,5,1,4,"[2, -1, -2, 3, -2]",0,0,,,"[[3, 0], [0, 0], [0, 1], [4, 0], [0, 1]]"
930,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",7,4,1,4,"[-1, -2, 3, 0]",0,0,,,"[[0, 0], [0, 1], [4, 0], 'NA']"
931,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",6,4,0,3,"[5, -1, -2, -2]",4,0,,,"[[5, 0], [0, 0], [0, 1], [0, 1]]"
932,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",7,3,0,3,"[-1, -2, 3]",4,0,,,"[[0, 0], [0, 1], 'NA']"
933,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",7,4,0,3,"[5, -1, -2, -2]",4,0,,,"[[5, 0], [0, 0], [0, 1], [0, 1]]"
934,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",8,3,0,3,"[-1, -2, 3]",4,0,,,"[[0, 0], [0, 1], 'NA']"
935,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",6,5,1,4,"[-1, -2, 3, -1, 1]",0,0,,,"[[0, 0], [0, 1], [4, 0], [0, 0], [2, 0]]"
936,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",7,4,1,4,"[-1, -2, 3, 0]",0,0,,,"[[0, 0], [0, 1], [4, 0], 'NA']"
937,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",8,4,1,4,"[-1, -2, 3, 0]",0,0,,,"[[0, 0], [0, 1], [4, 0], 'NA']"
938,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",7,4,1,4,"[-1, -2, 3, 0]",0,0,,,"[[0, 0], [0, 1], [4, 0], 'NA']"
939,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",7,3,0,3,"[-1, -2, 3]",4,0,,,"[[0, 0], [0, 1], 'NA']"
940,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",7,3,0,3,"[-1, -2, 3]",4,0,,,"[[0, 0], [0, 1], 'NA']"
941,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",5,3,0,3,"[-1, -2, 3]",4,0,,,"[[0, 0], [0, 1], 'NA']"
942,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",4,3,0,3,"[-1, -2, 3]",4,0,,,"[[0, 0], [0, 1], 'NA']"
943,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",5,6,1,4,"[3, -1, -2, 3, -1, -2]",0,0,,,"[[4, 0], [0, 0], [0, 1], [4, 0], [0, 0], [0, 1]]"
944,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",5,4,1,4,"[-1, -2, 3, 0]",0,0,,,"[[0, 0], [0, 1], [4, 0], 'NA']"
945,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",5,5,1,4,"[2, -1, -2, 3, -2]",0,0,,,"[[3, 0], [0, 0], [0, 1], [4, 0], [0, 1]]"
946,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",5,4,1,4,"[-1, -2, 3, 0]",0,0,,,"[[0, 0], [0, 1], [4, 0], 'NA']"
947,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",5,4,0,3,"[5, -1, -2, -2]",4,0,,,"[[5, 0], [0, 0], [0, 1], [0, 1]]"
948,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",5,3,0,3,"[-1, -2, 3]",4,0,,,"[[0, 0], [0, 1], 'NA']"
949,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",6,4,0,3,"[5, -1, -2, -2]",4,0,,,"[[5, 0], [0, 0], [0, 1], [0, 1]]"
950,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",5,3,0,3,"[-1, -2, 3]",4,0,,,"[[0, 0], [0, 1], 'NA']"
951,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",5,6,1,4,"[4, -3, -1, -2, 3, -1]",0,0,,,"[[6, 0], [0, 2], [0, 0], [0, 1], [4, 0], [0, 0]]"
952,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",6,4,1,4,"[-1, -2, 3, 0]",0,0,,,"[[0, 0], [0, 1], [4, 0], 'NA']"
953,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",6,4,1,4,"[-1, -2, 3, 0]",0,0,,,"[[0, 0], [0, 1], [4, 0], 'NA']"
954,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",6,4,1,4,"[-1, -2, 3, 0]",0,0,,,"[[0, 0], [0, 1], [4, 0], 'NA']"
955,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",5,3,0,3,"[-1, -2, 3]",4,0,,,"[[0, 0], [0, 1], 'NA']"
956,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",6,3,0,3,"[-1, -2, 3]",4,0,,,"[[0, 0], [0, 1], 'NA']"
957,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",6,3,0,3,"[-1, -2, 3]",4,0,,,"[[0, 0], [0, 1], 'NA']"
958,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",6,4,0,3,"[-1, 4, -1, -2]",4,0,,,"[[0, 0], [6, 0], [0, 0], [0, 1]]"
959,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",5,5,1,4,"[6, -1, -2, -1, -2]",0,0,,,"[[7, 0], [0, 0], [0, 1], [0, 0], [0, 1]]"
960,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",6,3,0,3,"[-1, -2, 3]",4,0,,,"[[0, 0], [0, 1], 'NA']"
961,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",6,4,1,4,"[5, -1, -2, -2]",0,0,,,"[[5, 0], [0, 0], [0, 1], [0, 1]]"
962,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",6,3,0,3,"[-1, -2, 3]",4,0,,,"[[0, 0], [0, 1], 'NA']"
963,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",6,4,0,3,"[5, -1, -2, -2]",4,0,,,"[[5, 0], [0, 0], [0, 1], [0, 1]]"
964,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",6,3,0,3,"[-1, -2, 3]",4,0,,,"[[0, 0], [0, 1], 'NA']"
965,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",6,4,0,3,"[5, -1, -2, -2]",4,0,,,"[[5, 0], [0, 0], [0, 1], [0, 1]]"
966,"[0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[5, -2, -2, -1]","[1, 1, -4, 1]",7,3,0,3,"[-1, -2, 3]",4,0,,,"[[0, 0], [0, 1], 'NA']"
