,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
524,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",16,3,5,2,"[4, -3, 2]",-9,0,"['NA', [0, 2], [3, 0]]"
525,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",17,2,5,2,"[4, -1]",-9,0,"['NA', [0, 2]]"
526,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",18,2,5,2,"[4, -1]",-9,0,"['NA', [0, 2]]"
527,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",16,5,7,4,"[0, 4, 2, 3, -6]",-27,0,"[[1, 0], 'NA', [3, 0], [4, 0], 'NA']"
528,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",16,3,5,2,"[4, 2, -3]",-9,0,"['NA', [3, 0], [0, 2]]"
529,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",17,4,5,2,"[0, 4, 2, -3]",-9,0,"[[1, 0], 'NA', [3, 0], [0, 2]]"
530,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",17,4,5,2,"[-3, 0, 4, 2]",-9,0,"[[0, 2], [1, 0], 'NA', [3, 0]]"
531,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",17,3,7,4,"[4, 3, -4]",-27,0,"['NA', [4, 0], [0, 4]]"
532,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",18,2,5,2,"[4, -1]",-9,0,"['NA', [0, 2]]"
533,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",20,2,5,2,"[4, -1]",-9,0,"['NA', [0, 2]]"
534,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",20,2,5,2,"[4, -1]",-9,0,"['NA', [0, 2]]"
535,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",19,5,7,4,"[-3, 4, 2, 3, -3]",-27,0,"[[0, 2], 'NA', [3, 0], [4, 0], [0, 2]]"
536,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",19,3,5,2,"[4, 2, -3]",-9,0,"['NA', [3, 0], [0, 2]]"
537,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",20,4,5,2,"[0, 4, 2, -3]",-9,0,"[[1, 0], 'NA', [3, 0], [0, 2]]"
538,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",20,3,5,2,"[4, 2, -3]",-9,0,"['NA', [3, 0], [0, 2]]"
539,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",20,3,7,4,"[4, 3, -4]",-27,0,"['NA', [4, 0], [0, 4]]"
540,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",17,2,5,2,"[4, -1]",-9,0,"['NA', [0, 2]]"
541,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",18,2,5,2,"[4, -1]",-9,0,"['NA', [0, 2]]"
542,"[0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",19,2,5,2,"[4, -1]",-9,0,"['NA', [0, 2]]"
543,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",15,5,8,5,"[-1, 4, -3, 6, -3]",-39,0,"[[0, 0], 'NA', [0, 2], 'NA', [0, 2]]"
544,"[0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[4, -1, -2, 1]","[2, -3, -2, -2]",16,3,5,2,"[4, -3, 2]",-9,0,"['NA', [0, 2], [3, 0]]"
