,coeffs,curve,bundle,time,splits,h0,h1,SplitIntersections,rho,generic,local-sections-A
60,"[0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -3, -4, -2]",15,1,0,6,[-6],1,1,"[[0, 6]]"
61,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -3, -4, -2]",13,1,0,6,[-6],1,1,"[[0, 6]]"
62,"[0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -3, -4, -2]",13,2,0,6,"[-3, -3]",1,0,"[[0, 2], [0, 2]]"
63,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -3, -4, -2]",11,4,6,12,"[-4, 4, 6, -12]",-71,0,"[[0, 3], [5, 0], 'NA', 'NA']"
64,"[1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -3, -4, -2]",12,3,3,9,"[-4, 4, -6]",-26,0,"[[0, 3], [5, 0], [0, 4]]"
65,"[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -3, -4, -2]",11,3,3,9,"[-4, 4, -6]",-26,0,"[[0, 3], [5, 0], [0, 5]]"
66,"[1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -3, -4, -2]",10,2,3,9,"[4, -10]",-26,0,"[[5, 0], [0, 9]]"
67,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -3, -4, -2]",11,3,2,8,"[-4, 3, -5]",-15,0,"[[0, 3], [4, 0], [0, 4]]"
68,"[1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -3, -4, -2]",12,2,0,6,"[-4, -2]",1,0,"[[0, 3], [0, 1]]"
69,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -3, -4, -2]",12,1,0,6,[-6],1,1,"[[0, 6]]"
70,"[1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -3, -4, -2]",12,1,0,6,[-6],1,1,"[[0, 6]]"
71,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -3, -4, -2]",10,5,5,11,"[-3, -4, 4, 3, -6]",-54,0,"[[0, 2], [0, 3], [5, 0], [4, 0], [0, 5]]"
72,"[1.0, 0.0, 0.0, 1.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -3, -4, -2]",10,3,3,9,"[-4, 4, -6]",-26,0,"[[0, 3], [5, 0], [0, 4]]"
73,"[1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -3, -4, -2]",10,3,3,9,"[-4, 4, -6]",-26,0,"[[0, 3], [5, 0], [0, 5]]"
74,"[1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -3, -4, -2]",12,2,3,9,"[4, -10]",-26,0,"[[5, 0], [0, 9]]"
75,"[1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -3, -4, -2]",11,3,2,8,"[-4, 3, -5]",-15,0,"[[0, 3], [4, 0], [0, 4]]"
76,"[1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -3, -4, -2]",11,2,0,6,"[-4, -2]",1,0,"[[0, 3], [0, 1]]"
77,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -3, -4, -2]",12,1,0,6,[-6],1,1,"[[0, 6]]"
78,"[1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -3, -4, -2]",12,1,0,6,[-6],1,1,"[[0, 6]]"
79,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -3, -4, -2]",11,4,5,11,"[-1, 4, 3, -12]",-54,0,"[[0, 0], [5, 0], [4, 0], 'NA']"
80,"[1.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -3, -4, -2]",11,2,3,9,"[4, -10]",-26,0,"[[5, 0], [0, 9]]"
81,"[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -3, -4, -2]",11,3,3,9,"[-4, 4, -6]",-26,0,"[[0, 3], [5, 0], [0, 5]]"
82,"[1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -3, -4, -2]",12,2,3,9,"[4, -10]",-26,0,"[[5, 0], [0, 9]]"
83,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 0.0]","[3, -1, -1, -1]","[1, -3, -4, -2]",12,2,2,8,"[3, -9]",-15,0,"[[4, 0], [0, 8]]"
84,"[1.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0]","[3, -1, -1, -1]","[1, -3, -4, -2]",12,2,0,6,"[-1, -5]",1,0,"[[0, 0], [0, 4]]"
85,"[1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 0.0]","[3, -1, -1, -1]","[1, -3, -4, -2]",13,1,0,6,[-6],1,1,"[[0, 6]]"
86,"[1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0]","[3, -1, -1, -1]","[1, -3, -4, -2]",14,1,0,6,[-6],1,1,"[[0, 6]]"
