,coeffs,curve-smooth,curve-split-number,splits-reduced,splits-smooth,splits-genera,splits-intersections,splits-classes,split-type,determinant,split-type2
384,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
385,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 1, 2], [1, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 2], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",26,12,18
386,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
387,"[0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 1], [0, -1, 2], [1, 2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 3]]",27,12,18
388,"[0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
389,"[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[-1, 0, 0]","[[0, 4, 0], [4, 2, 1], [0, 1, -1]]","[[0, 0, 0, 0, 2, 2], [0, 1, 0, 2, 0, 1], [0, 0, 0, 0, 0, 1]]",28,16,19
390,"[0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
391,"[0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0]",False,4,"[True, True, True, True]","[True, True, True, True]","[1, 0, 0, 0]","[[6, 1, 1, 1], [1, -1, 0, 0], [1, 0, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 1, 2, 2], [0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",76,-4,43
392,"[0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
393,"[0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 1, 2], [1, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 2], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",26,12,18
394,"[0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
395,"[0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 1], [0, -1, 2], [1, 2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 3]]",27,12,18
396,"[0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
397,"[0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 3]]",11,-11,9
398,"[0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
399,"[0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0]",False,4,"[True, True, True, False]","[True, True, True, False]","[0, 0, 0, -2]","[[3, 1, 0, 4], [1, -1, 0, 0], [0, 0, -1, 2], [4, 0, 2, -4]]","[[0, 0, 2, 0, 2, 1], [0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0]]",100,-16,49
400,"[0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
401,"[0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 1, 2], [1, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 2], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",26,12,18
402,"[0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
403,"[0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 1], [0, -1, 2], [1, 2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 3]]",27,12,18
404,"[0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
405,"[0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 3]]",11,-11,9
406,"[0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
407,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0]",False,4,"[True, True, True, True]","[True, True, True, True]","[1, 0, 0, 0]","[[6, 1, 1, 1], [1, -1, 0, 0], [1, 0, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 1, 2, 2], [0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",76,-4,43
408,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
409,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 1, 2], [1, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 2], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",26,12,18
410,"[0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
411,"[0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 1], [0, -1, 2], [1, 2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 3]]",27,12,18
412,"[0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
413,"[0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 3]]",11,-11,9
414,"[0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
415,"[0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0]",False,4,"[True, True, False, True]","[True, True, False, True]","[0, 0, -2, 0]","[[3, 1, 4, 0], [1, -1, 0, 0], [4, 0, -4, 2], [0, 0, 2, -1]]","[[0, 0, 0, 2, 1, 2], [0, 0, 0, 0, 0, 1], [0, 2, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",101,-16,49
416,"[0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
417,"[0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 1, 2], [1, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 2], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",26,12,18
418,"[0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
419,"[0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 1], [0, -1, 2], [1, 2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 3]]",27,12,18
420,"[0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
421,"[0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 3]]",11,-11,9
422,"[0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
423,"[0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0]",False,4,"[True, True, True, True]","[True, True, True, True]","[1, 0, 0, 0]","[[6, 1, 1, 1], [1, -1, 0, 0], [1, 0, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 1, 2, 2], [0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",76,-4,43
424,"[0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
425,"[0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 1, 2], [1, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 2], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",26,12,18
426,"[0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
427,"[0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 1], [0, -1, 2], [1, 2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 3]]",27,12,18
428,"[0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
429,"[0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 3]]",11,-11,9
430,"[0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
431,"[0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0]",False,5,"[True, True, True, True, True]","[True, True, True, True, True]","[0, 0, 0, 0, 0]","[[0, 2, 0, 0, 0], [2, 2, 1, 1, 1], [0, 1, -1, 0, 0], [0, 1, 0, -1, 1], [0, 1, 0, 1, -1]]","[[0, 0, 0, 0, 1, 1], [0, 1, 0, 2, 0, 1], [0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",128,0,72
432,"[0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
433,"[0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 1, 2], [1, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 2], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",26,12,18
434,"[0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
435,"[0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 1], [0, -1, 2], [1, 2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 3]]",27,12,18
436,"[0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
437,"[0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[-1, 0, 0]","[[0, 4, 0], [4, 2, 1], [0, 1, -1]]","[[0, 0, 0, 0, 2, 2], [0, 1, 0, 2, 0, 1], [0, 0, 0, 0, 0, 1]]",28,16,19
438,"[0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
439,"[0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0]",False,4,"[True, True, True, True]","[True, True, True, True]","[1, 0, 0, 0]","[[6, 1, 1, 1], [1, -1, 0, 0], [1, 0, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 1, 2, 2], [0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",76,-4,43
440,"[0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1]",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[6, 2, 1], [2, 0, 0], [1, 0, -1]]","[[0, 0, 1, 1, 2, 2], [0, 0, 0, 0, 1, 1], [0, 0, 0, 0, 0, 1]]",15,4,13
441,"[0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 1, 2], [1, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 2], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",26,12,18
442,"[0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
443,"[0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 1], [0, -1, 2], [1, 2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 3]]",27,12,18
444,"[0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
445,"[0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 3]]",11,-11,9
446,"[0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
447,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]",False,4,"[True, True, False, False]","[True, True, False, False]","[0, 0, -2, -2]","[[2, 1, 2, 2], [1, -1, 0, 0], [2, 0, -4, 4], [2, 0, 4, -4]]","[[0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 0, 1], [0, 2, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0]]",112,-64,59
448,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
449,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 1, 2], [1, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 2], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",26,12,18
450,"[0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
451,"[0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 1], [0, -1, 2], [1, 2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 3]]",27,12,18
452,"[0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
453,"[0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 3]]",11,-11,9
454,"[0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1]",False,3,"[True, True, True]","[True, True, True]","[0, -1, 0]","[[2, 4, 1], [4, 0, 0], [1, 0, -1]]","[[0, 0, 1, 1, 1, 1], [0, 0, 0, 0, 2, 2], [0, 0, 0, 0, 0, 1]]",29,16,19
455,"[0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0]",False,4,"[True, True, True, True]","[True, True, True, True]","[1, 0, 0, 0]","[[6, 1, 1, 1], [1, -1, 0, 0], [1, 0, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 1, 2, 2], [0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",76,-4,43
456,"[0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
457,"[0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 1, 2], [1, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 2], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",26,12,18
458,"[0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
459,"[0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 1], [0, -1, 2], [1, 2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 3]]",27,12,18
460,"[0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
461,"[0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 3]]",11,-11,9
462,"[0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
463,"[0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0]",False,4,"[True, True, True, False]","[True, True, True, False]","[0, 0, 0, -2]","[[3, 1, 0, 4], [1, -1, 0, 0], [0, 0, -1, 2], [4, 0, 2, -4]]","[[0, 0, 2, 0, 2, 1], [0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [2, 0, 0, 0, 0, 0]]",100,-16,49
464,"[0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
465,"[0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 1, 2], [1, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 2], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",26,12,18
466,"[0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
467,"[0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 1], [0, -1, 2], [1, 2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 3]]",27,12,18
468,"[0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
469,"[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 3]]",11,-11,9
470,"[0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
471,"[0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0]",False,4,"[True, True, True, True]","[True, True, True, True]","[1, 0, 0, 0]","[[6, 1, 1, 1], [1, -1, 0, 0], [1, 0, -1, 1], [1, 0, 1, -1]]","[[0, 0, 1, 1, 2, 2], [0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [1, 0, 0, 0, 0, 0]]",76,-4,43
472,"[0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
473,"[0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0]",False,3,"[True, True, True]","[True, True, True]","[1, 0, 0]","[[7, 1, 2], [1, -1, 0], [2, 0, -1]]","[[0, 0, 2, 0, 3, 2], [0, 0, 0, 0, 0, 1], [1, 0, 0, 0, 0, 0]]",26,12,18
474,"[0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
475,"[0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0]",False,3,"[True, True, True]","[True, True, True]","[0, 0, 1]","[[-1, 0, 1], [0, -1, 2], [1, 2, 7]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 0, 0, 0], [0, 0, 0, 2, 2, 3]]",27,12,18
476,"[0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
477,"[0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 1, 0, 2, 2, 3]]",11,-11,9
478,"[0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1]",False,2,"[True, True]","[True, True]","[0, 2]","[[-1, 1], [1, 10]]","[[0, 0, 0, 0, 0, 1], [0, 0, 1, 1, 3, 3]]",11,-11,9
